candidate_id,title,field,reviewer_a,reviewer_b,adjudicated_value,adjudication_notes
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,calibration_and_uncertainty,0: no probabilistic calibration; controller margins only,Across-run/session SD and controller margins; NI: probabilistic calibration/coverage,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,external_validation,0: same two-animal dataset,NI: no held-out animal/lab/dataset; session tests within two animals,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,decision_utility,2: two simulated controllers with AUC about 0.65-0.72 and latency comparisons,Two simulated closed-loop experiments shape activity toward targets; no in-vivo closed loop,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,safety_evaluation,1: over-stimulation risk represented in cost discussion; no biological hazard/recovery test,Latency and over/under-stimulation errors; no biological injury/adverse-event/recovery hazard test,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,statistical_analysis,Means/SD over 40 sessions and three runs; KSG-MI/HSIC tests with 1000 permutations,"Three runs/session, session SDs, state-dependence testing; subject-level uncertainty limited at n=2",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,causal_language,Action-response forecasting; no treatment-effect claim,Stimulation-conditioned forecasting/control; no formal treatment-effect claim,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,estimand,Simulated controller task performance; no causal estimand,"NA: neural forecast/control objective, not clinical causal estimand",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,confounding_strategy,NA: controlled experiment,NA: controlled animal stimulation,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,positivity_and_overlap,1: three pulse intervals and fixed sites; narrow support,NA: fixed experimental stimulation conditions,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,counterfactual_validation,NA: no causal counterfactual claim,"Alternative simulated actions checked against learned model, not new animal interventions",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,code_access,2: public py-tbfm GitHub,Public py-tbfm GitHub demo,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,weights_access,0: trained session weights not public,NI: no public fitted animal-session weights,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,data_access,1: data available on reasonable request,Animal data from authors on request,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,preprocessing_reproducibility,"2: filtering, windows, split, architecture, losses, optimizer, and controller detailed","Moderate: trials, split, model, horizons, timing described; exact proceedings supplement unavailable",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,randomness,"2: three runs, random controls/targets, 1000 permutations; seeds unstated",Three runs/session; seeds NI,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,evidence_anchors,Detailed preprint pp. 4-12 and 20-25; Table 1; Fig. 12; Appendix 6.1-6.3; EMBC DOI,Corresponding arXiv manuscript pp. 1-7; Methods/Data; forecasting tables/figures; closed-loop simulations; code/data statements,,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,appraisal_strengths,"Horizon testing, temporal shift split, action/no-action data, strong baselines, repeated sessions, simulation, latency, and code","Efficient action-conditioned forecasting, temporal tests, horizon accuracy, multiple baselines, and operational simulated control",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,appraisal_limitations,"Two animals, fixed action space, simulated not in-vivo loop, no calibration, and limited safety testing","Two animals, no subject-held-out/external validation, no calibrated uncertainty, simulation-only closed loop",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,source_status,Conference record plus full primary preprint inspected,"IEEE DOI verified; hosted PDF blocked by WAF, so corresponding same-author arXiv:2507.15274v1 with slightly different title was inspected",,
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,reviewer_confidence,high,medium,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,primary_source_url,https://arxiv.org/abs/2009.04607,https://arxiv.org/abs/2009.04607v3,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,publication_status,Peer-reviewed KDD 2021 paper; arXiv v3 inspected,Peer-reviewed KDD 2021 paper; public arXiv v3 inspected,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,domain,Infectious-disease epidemiology and public-health policy,Infectious-disease epidemiology and intervention planning,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,dataset_or_cohort,"COVID-19 surveillance, intervention, GDP, population, and Baidu mobility for six Chinese cities","Daily COVID cases, economics/demographics, Baidu mobility, and interventions for six Chinese cities, 2020-01-15 to 2020-05-13",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,sample_scale,Six cities observed daily for 120 days from 15 January to 13 May 2020,"Six cities x 120 days; 1,000 posterior simulations for bands",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,institution_count,Six geographic regions; not patient institutions,"NA: city-level units, not healthcare institutions",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,split_strategy,Temporal train through day 12 and predict days 13-120; day-61 fit; leave-one-city-out validation,"Fit through day 12, evaluate to day 120 under observed actions; leave-one-city-out validation; H1N1 parameter stress test",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,observation_process,Daily regional surveillance with delayed cases and intervention records,Daily cumulative infections/covariates linked to discrete policy levels,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,missingness,1: irregular cumulative cases neighbor-imputed; reporting delay modeled; broader missingness not analyzed,Irregular case records imputed by neighboring-day averages; infection latent with nine-day reporting-delay proxy,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,censoring_or_competing_events,NA: finite 120-day regional horizon,Recovered state modeled; NI: death/reporting truncation not separate competing events,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,state,"Generalized SIR state, Bayesian transition posterior, and economic context",City susceptible/infected/recovered counts plus posterior parameters/economic context,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,observation_decoder,Future infections and epidemiological/economic costs with prediction bands,"Stochastic infection trajectories, epidemiological/economic costs, bands, recommended policies",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,action,Three ordinal NPI levels,"Three levels: few/no controls, emergency response, lockdown/closed management",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,action_provenance,Observed government actions for estimation; sequential actions generated in simulation,Observed government actions plus planner-generated actions,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,transition_mechanism,Bayesian stochastic GSIR with Poisson/Binomial transitions and Monte Carlo policy rollouts,Bayesian generalized SIR Poisson/Binomial environment updated online; grid/DQN multiobjective planning over posterior simulations,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,maximum_horizon,108 days; policy decisions every seven days,"Day 12 to 120, about 108 days",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,rollout_regime,Free-running Monte Carlo rollouts with weekly policy selection,Free-running Monte Carlo policy rollouts to day 120,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,capability_claim,Multi-objective closed-loop policy planning,planning,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,baselines,"Occurrence mitigation/suppression, count-threshold, and observed behavior policies","Expert mitigation/suppression, count threshold, behavior policy, grid search, DQN",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,state_fidelity_metrics,Observed versus predicted cases with 99% bands; leave-one-city-out relative error 0.18,Observed cumulative infections versus 99% prediction bands; bands cover most city trajectories,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,transition_metrics,Day-resolved epidemic curves and posterior transition parameters by action,Leave-one-city-out day-120 relative error average ~0.18; observed-action forecasts day 13-120,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,rollout_stability,2: long temporal validation and SEIR/prior/H1N1 robustness tests,Long-horizon costs and sensitivity to epidemiological/H1N1 parameters; no explicit constraint metric,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,action_sensitivity,"2: three action levels, policy families, schedules, and objective weights compared","All three levels including no/few intervention; policies/costs compared across expert, behavior, threshold, grid, DQN",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,calibration_and_uncertainty,1: Bayesian posterior and 99% bands; empirical coverage described only qualitatively,Bayesian posterior and Monte Carlo bands; NI: empirical coverage/formal calibration,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,external_validation,2: leave-one-city-out geographic validation,Leave-one-city-out and H1N1 stress; no independent country/epidemic dataset,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,decision_utility,2: simulated sequential policy value against expert and behavior baselines,Pareto epidemiological/economic policy tradeoffs and recommended actions versus expert/behavior baselines in simulation,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,safety_evaluation,1: health and economic harms are objectives; no separate hazard/subgroup/override analysis,"Infection cost is objective; NI: separate hazard, override, or failure-mode protocol",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,statistical_analysis,"1000 forecast and 100 policy replications; posterior SD, SE, sensitivity, and leave-one-city-out error","Posterior means/SDs, 1,000 replications, sensitivity, leave-one-city-out error; seeds/planner variability NI",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,causal_language,Alternative-policy effects modeled from observational actions and strong priors without causal identification,Alternative intervention policies framed as changing outcomes under a learned model,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,estimand,Expected finite-horizon epidemiological and economic regime value,Finite-horizon expected epidemiological/economic cost under a policy/regime,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,confounding_strategy,0: no policy-confounding adjustment,No adjustment for time-varying confounding of government action and epidemic severity; depends on GSIR assumptions,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,positivity_and_overlap,0: no overlap diagnostic,NI: no action-support/overlap diagnostic,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,counterfactual_validation,1: simulation compared with observed behavior and prediction checks; no randomized validation,"Observed-action backtest, city holdout, parameter stress; no randomized policy/natural experiment",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,code_access,0: code not reported,NI: no public implementation identified,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,weights_access,NA: no released policy weights,NA: no pretrained weights,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,data_access,1: public/linked case and mobility data; some intervention dates manually collected,"Public cases/Harvard Dataverse plus public mobility, census/economic, news/government sources; manual assembly",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,preprocessing_reproducibility,"1: equations, priors, algorithms, hyperparameters, and sources detailed; no code","Moderate: equations, actions, delay, sources, algorithms, hyperparameters described; integration fragmented",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,randomness,1: Monte Carlo and epsilon-greedy procedures; seeds unreported,"1,000 Monte Carlo replications; seeds NI",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,evidence_anchors,ArXiv v3 Secs. 3-5; Figs. 4-6; Appendix C.1-C.4,arXiv pp. 1-2 venue note; Secs. 3-5; Algorithms 1-3; Table 1; Figs. 3-6; Appendix C,,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,appraisal_strengths,"Long rollout, uncertainty, policy baselines, geographic validation, sequential utility, and mismatch sensitivity","Stochastic environment, no-action comparisons, long rollouts, policy baselines, uncertainty bands, city holdout",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,appraisal_limitations,"Observational/prior-driven action effects, no confounding/overlap analysis, proxy economic cost, no code or real deployment","Six-city early-pandemic data, no formal calibration/external epidemic validation, policy effects not causally identified",,
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,source_status,Full primary arXiv conference manuscript inspected,Exact arXiv v3 inspected; manuscript states KDD 2021 acceptance,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,publication_status,Peer-reviewed npj Digital Medicine article; 2025,Peer-reviewed npj Digital Medicine journal article (2025),,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,domain,Viscerosensory neurostimulation and hemodynamics,Viscerosensory neurostimulation and blood-pressure control,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,dataset_or_cohort,Acute solitary-tract stimulation in anesthetized male Sprague-Dawley rats,Anesthetized rats with NTS single-unit and femoral arterial BP during solitary-tract stimulation,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,sample_scale,10 rats; 266 recorded NTS neurons; 192 responsive; up to four 100-second trials per rat,"10 male rats; 266 neurons, 192 responsive; maximum four trials/rat",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,institution_count,One animal-research institution,One laboratory/animal program,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,split_strategy,Within-rat k-fold validation; up to four folds because at most four trials; results averaged,Within-rat k-fold over repeated trials; one individualized H-BIND/rat; no animal-held-out external test,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,observation_process,"Continuous arterial BP and NTS activity; 20-s rest, 60-s stimulation, 20-s recovery; 100-ms model step","20 s rest, 60 s stimulation, 20 s recovery; synchronous neural/BP signals at 100 ms model steps",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,missingness,1: recording instability analyzed and motivates BP-reconstructed latent paths; no conventional imputation,Responsive neurons retained; recording instability/subpopulation distortion analyzed; NI: missing-signal imputation,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,censoring_or_competing_events,NA: fixed non-survival acute experiments,NA: fixed-duration non-survival animal experiment,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,state,Current BP encoded as a normalized 2D NTS latent state,2D normalized NTS collective-dynamics state encoded from current hemodynamics,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,observation_decoder,Next latent state and decoded BP trajectory,Vertical latent coordinate to change in BP; also neural trajectory/unit activity,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,action,Solitary-tract stimulation frequency selected by NMPC,Electrical-stimulation input; NMPC chooses normalized frequency 0-1,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,action_provenance,Actual stimulation for identification; NMPC sequence evaluated in silico,Observed 20-Hz stimulation plus in-silico NMPC feedback actions,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,transition_mechanism,Wilson-Cowan-like RNN with learned 2D projection and bidirectional BP encoder/decoder,Wilson-Cowan-inspired RNN trained by recursive least squares within H-BIND encoder-transition-decoder,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,maximum_horizon,100-ms steps; five-step NMPC horizon; about 30-s control simulations,Full 100-second trajectories; NMPC five steps (0.5 s),,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,rollout_regime,Free-running RNN inside simulated receding-horizon control,Recurrent free-running trajectory simulation; in-silico receding-horizon closed loop versus constant open loop,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,capability_claim,Closed-loop planning/control of BP,planning,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,baselines,Direct neural decoding and constant-frequency open-loop stimulation,Empirical neural decoding/single-neuron regressions; constant-frequency open loop; shuffled-neuron dummy,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,state_fidelity_metrics,Median BP accuracy 0.95 vs 0.83; error 0.036 vs 0.17; phase/radial errors,BP prediction R2/MSE plus radial/phase errors; H-BIND median accuracy 0.95 and error 0.036,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,transition_metrics,Cross-validated BP and latent-trajectory accuracy/error,Whole-trial BP/latent trajectory under k-fold; H-BIND significantly outperforms empirical decoding,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,rollout_stability,2: repeated simulation and stable-versus-unstable target tests,Thirty closed-loop simulations; stable versus unstable target tests,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,action_sensitivity,"2: frequency feedback, open/closed loop, input constraints, and target stability tested",Variable closed loop versus constant open loop; stable/unstable targets; bounded frequency,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,calibration_and_uncertainty,0: no calibration or interval coverage,"Rat IQRs, tests, simulation SDs; NI: predictive intervals/calibration/coverage",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,external_validation,0: within-rat only; no independent animal/human transfer,NI: no held-out species/lab/human cohort,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,decision_utility,2: in-silico NMPC controls BP and outperforms open loop,In-silico NMPC reaches target and sustains ~10 mmHg reduction versus open loop; no in-vivo/clinical test,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,safety_evaluation,1: stable target and input constraints; no physiological severity/recovery or awake-animal safety,Stable versus unstable targets and excessive-reduction motivation; no in-vivo adverse-event/recovery test,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,statistical_analysis,"Two-sided tests, KS checks, Mann-Whitney, power, medians/IQR, and 30 simulations; no random allocation/blinding","Two-sided tests, Mann-Whitney U, power analysis, rat IQRs, 30 simulations; no randomization/blinding/sample-size calculation",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,causal_language,Mechanistic stimulus-response modeling; no formal treatment-effect claim,Biophysical stimulus-response mechanism language; no clinical causal estimand,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,estimand,Control cost and BP trajectory under simulated feedback; no causal estimand,NA: individualized stimulus-conditioned trajectory/control cost,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,confounding_strategy,NA: controlled animal stimulation,NA: controlled acute stimulation,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,positivity_and_overlap,1: bounded experimental frequency support; no formal overlap analysis,NA: fixed action range,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,counterfactual_validation,NA: no causal counterfactual claim,"Alternative NMPC actions validated only in simulation, not new in-vivo intervention",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,code_access,2: public NTS_Neuro-haemodynamic GitHub,Public Ez0-9606/NTS_Neuro-haemodynamic GitHub,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,weights_access,1: trained individualized weights not explicitly released,NI: no pretrained individualized weights identified,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,data_access,2: public OSF data,Public OSF data at osf.io/z7pj8,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,preprocessing_reproducibility,"2: surgery, stimulation, processing, latent model, CV, and NMPC detailed","Strong: protocol, signals, normalization, equations/hyperparameters, versions, code, data available",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,randomness,"2: Gaussian initialization/noise, repeated training/simulation, random subpopulations; seeds unstated",Gaussian initialization/noise; five feedforward repeats and 30 control simulations; exact seeds NI,,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,evidence_anchors,"Primary article Figs. 1-7; pp. 12-18 Methods, H-BIND, CV, NMPC, statistics, availability; stable DOI","Results Figs. 2-7, especially Figs. 6-7; Methods Animals/stimulation/H-BIND/k-fold/NMPC/statistics; Data/Code availability",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,appraisal_strengths,"Interpretable dynamics, individualized CV, open-loop comparator, stability stress, repeated simulation, and public code/data","Mechanism-linked dynamics, individualized CV, real stimulus data, quantitative errors, control comparator, public data/code",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,appraisal_limitations,"Ten anesthetized rats, few trials, no external/human or in-vivo closed loop, no calibration, and translation risk","10 anesthetized rats, within-animal folds, no independent validation/calibration, closed loop only in silico",,
MWM-X7FD0DBDE79,Predictive modeling of hemodynamics during viscerosensory neurostimulation via neural computation mechanism in the brainstem.,source_status,Full primary journal PDF inspected,Exact open full text inspected through Europe PMC/PMC,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,primary_source_url,https://arxiv.org/abs/2406.19756,https://arxiv.org/abs/2406.19756v2,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,publication_status,arXiv v2 corresponding to 2024 ASMUS/MICCAI workshop chapter,arXiv v2 corresponding to ASMUS/MICCAI 2024 workshop chapter,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,domain,Cardiac ultrasound acquisition and probe guidance,Echocardiography acquisition and probe guidance,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,dataset_or_cohort,Ten echocardiographic views from 364 routine scans by three certified sonographers,Expert acquisitions of ten standard views with paired ultrasound frames and 6-DoF probe poses,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,sample_scale,1.36 million image/pose pairs; 290 scans and 1.07 million train samples; 74 scans and 0.29 million test samples,"364 routine scans/1.36M pairs; 290 scans/1.07M train, 74 scans/0.29M test",,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,institution_count,NI: institution count not reported,NI: site count not reported,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,split_strategy,Scan/individual-disjoint 290/74 split; pretraining on train only; downstream evaluation on held-out scans,Person-disjoint 290/74 scan split; pretraining train only; downstream fine-tunes train/evaluates test,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,observation_process,Sequential 2D ultrasound frames with six-DOF poses; source/target separated by at least 150 frames,Dense expert frame/pose pairs; source/target frames from same person separated by at least 150 frames,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,missingness,0: missing frames/poses and exclusions not discussed,"NI: frame/pose missingness, exclusions, and QC attrition not reported",,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,censoring_or_competing_events,NA: imaging acquisition task,NA: fixed scan/frame dataset,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,state,Source-plane context features and 2D position,ViT representation of source ultrasound patches and masked 2D anatomy,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,observation_decoder,Target-plane latent features and downstream six-DOF probe adjustment,Predicts target-plane feature blocks; downstream predicts 6-DoF adjustment,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,action,Relative 3D probe translation/rotation,Relative 3D probe transform: translation/rotation x/y/z,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,action_provenance,Observed expert sonographer motion/poses,Observed expert probe pose differences,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,transition_mechanism,"Vision-transformer joint-embedding predictor conditioned on context, target position, and pose change","I-JEPA-style 2D-3D predictive transformer conditioned on source context, target position, and 6-DoF pose embedding",,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,maximum_horizon,One source-to-target transformation; at least 150 frames; duration NI,One source-to-target transformation; no temporal multistep horizon,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,rollout_regime,One-step latent prediction and offline regression; no recursive/closed loop,One-step feature prediction and offline guidance regression; no free-running scan rollout,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,capability_claim,Action-conditioned spatial transition for probe guidance,action_conditioned,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,baselines,Cardiac Dreamer and 2D-only/3D-only ablations,Cardiac Dreamer; 2D-only and 3D-only pretraining ablations,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,state_fidelity_metrics,No direct target-feature fidelity metric; downstream MAE proxy,No direct feature/image fidelity; downstream proxy is 6-DoF pose MAE across ten views,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,transition_metrics,Six translation/rotation MAEs for ten views; improvement up to 4.34%,Translation MAE mm and rotation MAE degrees; relative improvement up to 4.34%,,
MWM-X9C071A2447,Structure-aware World Model for Probe Guidance via Large-scale Self-supervised Pre-train,rollout_stability,0: no multistep drift/failure metric,NA: no multistep rollout,,
