candidate_id,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,reviewer_a_decision,reviewer_a_reason_code,reviewer_b_decision,reviewer_b_reason_code,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale
MWM-0170,Surg-UniWorld: A Unified Surgical World Model with Multimodal Control Experts,"Controllable surgical world models can provide a generative foundation for surgical artificial intelligence and simulation by synthesizing realistic instrument--tissue interactions. However, existing methods lack a unified multimodal control paradigm, while direct fusion of heterogeneous visual conditions often causes anatomical distortion, instrument appearance drift, and temporally inconsistent interactions. In this work, we propose {Surg-UniWorld}, a unified surgical world model with multimodal control experts. Surg-UniWorld first constructs a {Hierarchical Surgical Anchor} from first-frame appearance and hierarchical semantic masks to preserve persistent scene identity, anatomical organization, and interaction boundaries. {Anchor-Relative Modality Experts} then interpret edge, depth, and optical-flow evidence relative to the shared anchor, capturing complementary boundary, geometric, and motion information. A {Multimodal Control Expert} further performs contribution-preserving stage-wise composition of the activated modality increments and generates control hints for the Wan2.2 video diffusion backbone. To support multimodal surgical world modeling, we further construct Cholec80-SurgWAM, a benchmark for controllable surgical video generation. Extensive experiments demonstrate that Surg-UniWorld consistently outperforms existing controllable video generation methods and surgical world-model baselines in generation quality, temporal consistency, and multimodal controllability.",Rulin Zhou; Wanhao Liu; Guoheng Ma; Liangjin Shao; Qiujie Song; Yidu Wang; Guankun Wang; Tong Chen; Long Bai; Luping Zhou; Hongliang Ren,2026,2026-08-07,arXiv (Cornell University),10.48550/arxiv.2608.06770,2608.06770,https://doi.org/10.48550/arxiv.2608.06770,preprint,openalex,"""surgical world model""",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,"A: The controllable surgical world model is evaluated for video quality, temporal consistency, and multimodal control. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Surg-UniWorld: A Unified Surgical World Model with Multimodal Control Experts”."
MWM-0173,Surgical WAM: A World-Action Model for Data-Efficient Surgical Robot Learning,"Learning reliable surgical manipulation policies is bottlenecked by the scarcity of action-labeled demonstrations: teleoperated surgical robot (e.g., dVRK) trajectories with synchronized kinematics are costly to collect, while surgical tasks demand precise contact handling, long-horizon reasoning, and bimanual coordination. Endoscopic video is comparatively inexpensive and abundant relative to synchronized video--kinematics trajectories, and a natural way to exploit it is to learn world models of surgical scenes. However, existing surgical world models use video primarily for simulation or policy evaluation, and rarely translate the learned dynamics into closed-loop control. This gap raises our central question: under a fixed budget of action-labeled demonstrations, does action-free video pretraining improve closed-loop surgical manipulation? To answer it, we introduce the Surgical World-Action Model (Surgical WAM), a unified generative model built on Cosmos Policy that jointly predicts future endoscopic observations and executable surgical robot action chunks. Surgical WAM first learns surgical visual dynamics from action-free video and is then fine-tuned on the fixed action-labeled budget; at deployment, it acts as a closed-loop, receding-horizon controller that executes a short prefix of each predicted action chunk and replans from the resulting observation. On a suite of four simulated surgical manipulation tasks, video pretraining improves the average success rate from 63.5% to 77.8%, including an absolute gain of 20 percentage points on PegTransfer, with the largest improvements on contact-rich and bimanual tasks. These results demonstrate that action-free video provides transferable visual dynamics priors for learning surgical robot control with limited action supervision, positioning data-efficient video pretraining as a practical path toward scaling up surgical robot learning.",Wenrui Bao; Tianyun Jiang; Zhiben Chen; Ser-Nam Lim; Peter D. Peng; Yuzhang Shang,2026,2026-08-11,arXiv (Cornell University),10.48550/arxiv.2608.11204,2608.11204,https://arxiv.org/abs/2608.11204,preprint,openalex,"""surgical world model"";""world model"" medicine;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The surgical model predicts future observations and robot actions and is evaluated in closed-loop tasks. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Surgical WAM: A World-Action Model for Data-Efficient Surgical Robot Learning”.
MWM-0174,SurgVista: Long-Horizon Surgical World Modeling with Plausible Instrument-Tissue Dynamics,"Scaling robot policy learning for autonomous surgery is challenging, as expert demonstrations are expensive and in vivo exploration poses substantial safety risks. Surgical world models address this by generating realistic, action-conditioned future frames from an initial observation, but existing methods exhibit two persistent failure modes: spatial interaction incoherence, where visible instrument contact fails to induce spatially consistent tissue deformation, and temporal fidelity collapse, where prediction errors compound across autoregressive rollouts and progressively corrupt visual quality. We present SurgVista, a surgical world model that mitigates both failures through two training recipes. Deformation Consistency Regularization extracts scene-point trajectories from training videos and enforces cross-frame coherence through latent contrastive learning, strengthening physically consistent instrument-tissue dynamics. Drift Adaptation Training mitigates long-horizon drift by perturbing conditioning frames with online prediction residuals and photometric augmentations calibrated to long-horizon drift statistics, sustaining visual fidelity over extended rollouts. To enable rigorous evaluation, we further introduce SurgWorld-Bench, featuring diverse procedure types, long-range rollouts, and decoupled metrics for instrument-motion accuracy and tissue-response fidelity. Extensive experiments show that SurgVista consistently outperforms state-of-the-art methods across visual quality, temporal consistency, and interaction fidelity, with gains widening as the prediction horizon grows.",Wentao Pan; Wuyang Li; Shengyuan Liu; Xinyu Liu; H Liu; Yixuan Yuan,2026,2026-06-18,arXiv (Cornell University),10.48550/arxiv.2606.19889,2606.19889,https://arxiv.org/abs/2606.19889,preprint,openalex,"""medical world model"";""surgical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The action-conditioned surgical model is evaluated on long-horizon rollout and tissue-response fidelity. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “SurgVista: Long-Horizon Surgical World Modeling with Plausible Instrument-Tissue Dynami…”.
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,"Reliable surgical planning requires models that move beyond recognizing the current surgical step or imitating expert demonstrations, and instead anticipate how instrument motion reshapes subsequent operative states. Most surgical video understanding methods focus on recognizing phases, actions, or workflow states, while providing limited support for explicitly modeling instrument motion. Conversely, existing tool motion prediction methods can forecast instrument trajectories, but they generally do not capture the coupled evolution of future surgical video states. World models offer a natural framework for jointly modeling visual state transitions and instrument motion dynamics. However, existing surgical world model studies remain largely centered on visual generation quality, relying on generation-oriented metrics such as FVD and CD-FVD. These metrics are poorly aligned with instrument motion planning, as they do not directly measure whether predicted trajectories are geometrically accurate, temporally coherent, or actionable for downstream planning. This limitation is partly structural, since the field lacks public datasets and standardized evaluation protocols that provide the benchmarking infrastructure needed to assess motion-centric capabilities in surgical world models. In this paper, we introduce SurgWMBench, a vision-based benchmark for short-horizon surgical motion planning and dynamics prediction. Given intraoperative image sequences and historical instrument trajectory, SurgWMBench evaluates both near-future instrument motion prediction and stability under continuous rollout or input perturbations.",Huanrong Liu; Weiliang Huang; Bob Zhang; Weichao Cai; Chunlin Tian; Qingbiao Li,2026,2026-08-08,arXiv (Cornell University),10.48550/arxiv.2608.08070,2608.08070,https://arxiv.org/abs/2608.08070,preprint,openalex,"""surgical world model""",open-access,include,include_empirical,uncertain,uncertain,include,empirical,include_empirical,third_adjudication,"The benchmark explicitly evaluates future instrument motion, surgical-state dynamics, continuous rollout stability, and perturbation robustness."
MWM-0176,Susagi: A Microbiome World Model,"Motivation Accurately modelling how microbial communities assemble and change across hosts and environments is essential for analysis and intervention. Typical pipelines capture limited generalisable structure and often depend on fixed ecological unit definitions. Results We present Susagi (Set Unsupervised Assessment of Genetic Imposters), a permutation-invariant denoising transformer that operates directly on sets of bacterial SSU rRNA gene embeddings to learn a member-level stability function. The model was trained on ∼ 2 × 10 6 bacterial community samples. We show that it reliably predicts community composition dynamics in a zero-shot (no training) setting, demonstrated here across three challenging microbiomes for which traditional ML methods do not exceed random expectation. The model’s stability scores capture biological structure: across datasets, higher scores are enriched for agricultural, cropland, and soil-associated habitats, consistent with microbial communities in these environments supporting positive diversity–stability relationships. The highest stability scores are only attained by communities with high Pielou evenness and large size, despite the fact that the model has never seen abundances suggesting it can recognise community dysbiosis from presence absence alone. Furthermore, they also track biological gradients such as subject age. Susagi is competitive with another Large Microbiome Model (Microbial General Model, MGM) on diverse classification tasks, without task-specific fine-tuning and with an increased parameter efficiency. Ultimately, our model will facilitate hypothesis generation for complex microbial processes, including deterministic assembly and microbial interactions, crucial for instance in the design of communities in silico . Availability and implementation Evaluation code and model weights can be found from https://github.com/the-puzzler/Microbiome-Modelling . Model weights can also be downloaded directly from https://huggingface.co/basilboy/microbiome-model . Interactive demo can be found here: https://huggingface.co/spaces/basilboy/microbiome-space .","Peluso M, Tackmann J, von Mering C.",2026,2026-05-11,,10.64898/2026.05.07.723428,,https://europepmc.org/article/PPR/PPR1210623,,europe_pmc,europe_pmc_core,indexed,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The microbiome model predicts community composition dynamics and is evaluated across three microbiomes. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Susagi: A Microbiome World Model”.
MWM-0177,SWoMo: Neuro-Symbolic World Model for Cataract Surgery Simulation,"Realistic surgical simulation plays a crucial role in training novice surgeons and in the development of autonomous agents. World models can scale such simulation environments to realistic and diverse procedures by predicting future patient states conditioned on current observations and surgical actions. However, current state-of-the-art approaches often fail to satisfy key criteria required for clinical applicability, including visual realism, physically grounded interactions, and the ability to simulate scenarios beyond the training distribution. Hence, we introduce SWoMo, a neuro-symbolic world model for cataract surgery simulation that decouples motion generation from visual realism. The symbolic component, consisting of a rule-based simulator and scene graph representations, models motion dynamics and tool-tissue interactions, while a diffusion model produces realistic visual appearance, including textures and tissue deformations. We propose an inverse pairing strategy that reconstructs real surgical videos in the simulator to obtain paired simulated and real videos, which are then used to train our video diffusion model for the reverse objective of sim-to-real translation. Our experiments show both qualitative and quantitative improvements over prior work. We demonstrate that our simulator further satisfies the key criteria, including generalisation to unseen interaction geometries, improvements in downstream phase detection, and unsupervised video style transfer. The code, data, and model weights are available at: https://ssharvienkumar.github.io/SWoMo/",S Sivakumar; Akwele Johnson; Anirudh Dhingra; Yannik Frisch; Ghazal Ghazaei; Anirban Mukhopadhyay,2026,2026-05-15,arXiv (Cornell University),10.48550/arxiv.2605.16530,2605.16530,https://arxiv.org/abs/2605.16530,preprint,openalex,"""surgical world model"";""world model"" clinical;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The neuro-symbolic cataract simulator predicts action-conditioned patient states and is empirically evaluated. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “SWoMo: Neuro-Symbolic World Model for Cataract Surgery Simulation”.
MWM-0183,"The Bioprocess World Model for Simulating Cell-State Evolution, Manufacturing Intervention, Process Uncertainty, and Critical Quality Attributes","Biopharmaceutical manufacturing increasingly uses mechanistic models, statistical predictors, process analytical technologies, metabolic reconstructions, and digital-twin concepts to anticipate culture behavior and product quality. However, an accurate predictor of a selected process variable is not necessarily a model of the evolving manufacturing system. It may lack a persistent representation of cell state, explicit intervention semantics, multiscale temporal dynamics, calibrated uncertainty,",Grace Collins; Oliver Evans; Noah Williams; Ethan Brooks,2026,2026-01-01,International Journal Of Pharmaceutical Research And Allied Sciences,10.51847/xb0rdsqitf,,https://doi.org/10.51847/xb0rdsqitf,article,openalex,"""world model"" clinical",open-access,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,third_adjudication,"The truncated abstract suggests intervention-conditioned bioprocess dynamics, but full text is needed to establish empirical evaluation and biomedical-scope fit."
MWM-0192,The Patient is not a Moving Document: A World Model Training Paradigm for Longitudinal EHR,"Large language models (LLMs) trained with next-word-prediction have achieved success as clinical foundation models. Representations from these language backbones yield strong linear probe performance across biomedical tasks, suggesting that patient semantics emerge from next-token prediction at scale. However, this paradigm treats patients as a document to be summarized rather than a dynamical system to be simulated; a patient's trajectory emerges from their state evolving under interventions and time, requiring models that simulate dynamics rather than predict tokens. To address this, we introduce SMB-Structure, a world model for structured EHR that grounds a joint-embedding prediction architecture (JEPA) with next-token prediction (SFT). SFT grounds our model to reconstruct future patient states in token space, while JEPA predicts those futures in latent space from the initial patient representation alone, forcing trajectory dynamics to be encoded before the next state is observed. We validate across two large-scale cohorts: Memorial Sloan Kettering (23,319 oncology patients; 323,000+ patient-years) and INSPECT (19,402 pulmonary embolism patients). Using a linear probe evaluated at multiple points along the disease trajectory, we demonstrate that our training paradigm learns embeddings that capture disease dynamics not recoverable by autoregressive baselines, enabling SMB-Structure to achieve competitive performance on complex tasks characterized by high patient heterogeneity. Model weights are available at https://huggingface.co/standardmodelbio/SMB-v1-1.7B-Structure.",Irsyad Adam; Zekai Chen; David Laprade; Shaun Porwal; David Laub; Erik Reinertsen; Arda Pekis; Kevin Brown,2026,2026-01-29,arXiv (Cornell University),10.48550/arxiv.2601.22128,2601.22128,http://arxiv.org/abs/2601.22128,preprint,openalex,"""world model"" EHR;""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The longitudinal EHR model predicts future patient states in latent and token space across two cohorts. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “The Patient is not a Moving Document: A World Model Training Paradigm for Longitudinal…”.
MWM-0199,Toward Safe Autonomous Robotic Endovascular Interventions using World Models,"Autonomous mechanical thrombectomy (MT) presents substantial challenges due to highly variable vascular geometries and the requirements for accurate, real-time control. While reinforcement learning (RL) has emerged as a promising paradigm for the automation of endovascular navigation, existing approaches often show limited robustness when faced with diverse patient anatomies or extended navigation horizons. In this work, we investigate a world-model-based framework for autonomous endovascular navigation built on TD-MPC2, a model-based RL method that integrates planning and learned dynamics. We evaluate a TD-MPC2 agent trained on multiple navigation tasks across hold out patient-specific vasculatures and benchmark its performance against the state-of-the-art Soft Actor-Critic (SAC) algorithm agent. Both approaches are further validated in vitro using patient-specific vascular phantoms under fluoroscopic guidance. In simulation, TD-MPC2 demonstrates a significantly higher mean success rate than SAC (58% vs. 36%, p < 0.001), and mean tip contact forces of 0.15 N, well below the proposed 1.5 N vessel rupture threshold. Mean success rates for TD-MPC2 (68%) were comparable to SAC (60%) in vitro, but TD-MPC2 achieved superior path ratios (p = 0.017) at the cost of longer procedure times (p < 0.001). Together, these results provide the first demonstration of autonomous MT navigation validated across both hold out in silico data and fluoroscopy-guided in vitro experiments, highlighting the promise of world models for safe and generalizable AI-assisted endovascular interventions.",Harry Robertshaw; Nikola Fischer; Han‐Ru Wu; Andrea Walker Perez; Weiyuan Deng; Benjamin Jackson; Christos Bergeles; Alejandro Granados; Thomas C Booth,2026,2026-04-22,arXiv (Cornell University),10.48550/arxiv.2604.20151,2604.20151,https://arxiv.org/abs/2604.20151,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The learned endovascular dynamics controller is evaluated in held-out simulations and fluoroscopy-guided in-vitro experiments. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Toward Safe Autonomous Robotic Endovascular Interventions using World Models”.
MWM-0200,Toward World Modeling of Physiological Signals with Chaos-Theoretic Balancing and Latent Dynamics,"Physiological time series signals reflect complex, multi-scale dynamical processes of the human body. Existing modeling studies focus on static tasks such as classification, event forecasting, or short-horizon next step prediction, while long-horizon signal-level forecasting and predictive nature of physiological signals remain underexplored. We introduce NormWear-2, a world model that encodes both multivariate physiological signals and clinical intervention variables into a shared latent space and models their joint temporal evolution as a dynamical system. Our approach combines inference from prior pre-trained knowledge (intuition) with instant non-parametric latent state transition adaptation (insight), enabling coherent forecasting across multiple temporal scales, conditioned on heterogeneous clinical interventions. During the pretraining phase, we find that chaos-theoretic balancing of dynamical regime diversity yields more robust representations, with a smaller balanced corpus outperforming one twice its size and capturing bifurcation regimes. We evaluate the world model performance across diverse real-world physiological datasets spanning heterogeneous temporal resolutions and intervention regimes, covering daily life, point-of-care, and clinical settings, including fitness planning, hemodialysis, diabetes management, and surgical monitoring. These evaluation datasets comprise records from 8,026 subjects, spanning study durations from 3.2 hours for high-resolution signal data to 2.3 years for longitudinal clinical biomarker tracking. NormWear-2 achieves the best overall forecasting performance across time, frequency, and latent representation domains, with significant improvements over state-of-the-art time series foundation models, while maintaining competitive downstream representation quality, providing a step toward general-purpose world models for physiological signals.","Yunfei Luo; Xi Chen; Yuliang Chen; Lanshuang Zhang; Md Mofijul Islam; Siwei Zhao; Peter Kotanko; Dasgupta, Subhasis; Andrew Campbell; Rakesh Malhotra; Tauhidur Rahman",2026,2026-05-14,arXiv (Cornell University),10.48550/arxiv.2605.15465,2605.15465,https://arxiv.org/abs/2605.15465,preprint,openalex,"""world model"" clinical;""world model"" physiology",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The physiological world model forecasts intervention-conditioned signals across diverse datasets and timescales. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Toward World Modeling of Physiological Signals with Chaos-Theoretic Balancing and Laten…”.
MWM-0207,TwinRL-Onco: A World Model-Empowered Digital Twin Framework with Hierarchical Reinforcement Learning for Venetoclax Resistance Trajectory Prediction and Adaptive Therapy Optimization in Chronic Lymphocytic Leukemia.,"Chronic lymphocytic leukaemia (CLL) presents considerable therapeutic obstacles due to the development of treatment-resistant disease, especially with BCL-2 inhibitors like venetoclax, and is among the most challenging haematological malignancies to treat. A critical unmet computational need is the ability to predict patient-specific treatment resistance trajectories and to develop optimal adaptive therapy schedules based on a patient's history and experience with treatments. To address these issues, we have developed TwinRL-Onco, a novel computational framework that fuses digital twin technology, driven by world model-based simulations, with hierarchical reinforcement learning (HRL), to predict in silico treatment response and optimize the adaptive therapy process. TwinRL-Onco consists of three synergistic components: (1) a Variational Recurrent State-Space Model (VRSSM); (2) a hierarchical policy structure with two levels of control; and (3) a resistance trajectory predictor that uses Monte Carlo rollouts generated from the world model to simulate treatment response. TwinRL-Onco achieved an AUROC of 0.917 for 12-month simulated prediction of progression, an improvement of 4.6 percentage points over the DreamerV3 algorithm and 7.0 percentage points over the LSTM-Traj algorithm. TwinRL-Onco is an emphasis on an artificial intelligence-based online environment for hypothesis generation; all on-site metrics indicate inventory-only consistency and need actual clinical validation before any conclusions regarding clinical prediction.",Zi Wang; Chenghao Ge; Yufan Hu; Destin Bai; Wei Zhang,2026,2026,IEEE journal of biomedical and health informatics,10.1109/jbhi.2026.3696685,,https://pubmed.ncbi.nlm.nih.gov/42184194/,journal-article,europe_pmc;openalex;pubmed,"""world model"" clinical;""world model"" patient;""world model"" treatment;europe_pmc_core;pubmed_core",indexed,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The recurrent digital twin uses rollout simulation for treatment resistance and reports comparative trajectory results. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “TwinRL-Onco: A World Model-Empowered Digital Twin Framework with Hierarchical Reinforce…”.
MWM-0215,World Model Enhanced Offline Reinforcement Learning for Sequential Intervention Optimization in Acute Kidney Injury,"Acute kidney injury (AKI) represents a critical clinical challenge in intensive care units, affecting approximately 20–50% of critically ill patients with mortality rates exceeding 50% in severe cases. The sequential nature of AKI management—involving continuous decisions about diuretics, fluid balance, and renal replacement therapy (RRT)—presents a natural application for reinforcement learning (RL). However, the inherent risks of deploying learned policies in healthcare necessitate robust offline learning approaches that can leverage historical electronic health records without direct patient interaction. This paper introduces World Model Enhanced Offline Reinforcement Learning (WME-ORL), a novel framework that integrates an ensemble Fourier Neural Operator-Transformer (FNO-Transformer) world model with stage-aware Implicit Q-Learning (IQL) for optimizing sequential interventions in AKI patients. Our approach addresses three fundamental challenges in medical offline RL: distribution shift through uncertainty-penalized value estimation, clinical safety through explicit rule integration, and patient heterogeneity through AKI stage-aware policy adaptation. Extensive experiments on 46,337 ICU patients from MIMIC-IV demonstrate that WME-ORL achieves superior policy value (Interquartile-Normalized Return (IQNR), 0.82 vs. 0.72 for standard IQL), reduces predicted RRT initiation rates by 31.9%, and maintains less than 5% clinical rule violations. Ablation studies reveal that the FNO-Transformer architecture provides the most reliable uncertainty estimates among compared architectures, a critical property for safe clinical deployment.",Bailing Zhang; Yuwei Mi,2026,2026-03-04,AI medicine.,10.53941/aim.2026.100002,,https://doi.org/10.53941/aim.2026.100002,article,crossref;openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The AKI world model supports sequential intervention optimization and is evaluated on MIMIC-IV. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “World Model Enhanced Offline Reinforcement Learning for Sequential Intervention Optimiz…”.
MWM-0234,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning","Healthcare requires AI that is predictive, reliable, and data-efficient. However, recent generative models lack physical foundation and temporal reasoning required for clinical decision support. As scaling language models show diminishing returns for grounded clinical reasoning, world models are gaining traction because they learn multimodal, temporally coherent, and action-conditioned representations that reflect the physical and causal structure of care. This paper reviews World Models for healthcare systems that learn predictive dynamics to enable multistep rollouts, counterfactual evaluation and planning. We survey recent work across three domains: (i) medical imaging and diagnostics (e.g., longitudinal tumor simulation, projection-transition modeling, and Joint Embedding Predictive Architecture i.e., JEPA-style predictive representation learning), (ii) disease progression modeling from electronic health records (generative event forecasting at scale), and (iii) robotic surgery and surgical planning (action-conditioned guidance and control). We also introduce a capability rubric: L1 temporal prediction, L2 action-conditioned prediction, L3 counterfactual rollouts for decision support, and L4 planning/control. Most reviewed systems achieve L1--L2, with fewer instances of L3 and rare L4. We identify cross-cutting gaps that limit clinical reliability; under-specified action spaces and safety constraints, weak interventional validation, incomplete multimodal state construction, and limited trajectory-level uncertainty calibration. This review outlines a research agenda for clinically robust prediction-first world models that integrate generative backbones (transformers, diffusion, VAE) with causal/mechanical foundation for safe decision support in healthcare.",Mohammad Areeb Qazi; Maryam Nadeem; Mohammad Yaqub,2025,2025-11-20,arXiv (Cornell University),10.48550/arxiv.2511.16333,2511.16333,http://arxiv.org/abs/2511.16333,preprint,openalex,"""world model"" clinical",open-access,include,include_review,include,include_review,include,review,include_review,reviewer_consensus,"A: This review is explicitly centered on healthcare world models for prediction, counterfactuals, and planning. B: “Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planni…” is centered on defining or synthesizing evidence for medical or biomedical world models."
MWM-0239,CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware Disease Trajectories in Latent Space,"Clinical decision-making in oncology requires predicting dynamic disease evolution, a task current static AI predictors cannot perform. While world models (WMs) offer a paradigm for generative prediction, existing medical applications remain limited. Existing methods often rely on stochastic diffusion models, focusing on visual reconstruction rather than causal, physiological transitions. Furthermore, in medical domain, models like MeWM typically ignore patient-specific temporal and clinical contexts and lack a feedback mechanism to link predictions to treatment decisions. To address these gaps, we introduce CLARITY, a medical world model that forecasts disease evolution directly within a structured latent space. It explicitly integrates time intervals (temporal context) and patient-specific data (clinical context) to model treatment-conditioned progression as a smooth, interpretable trajectory, and thus generate physiologically faithful, individualized treatment plans. Finally, CLARITY introduces a novel prediction-to-decision framework, translating latent rollouts into transparent, actionable recommendations. CLARITY demonstrates state-of-the-art performance in treatment planning. On the MU-Glioma-Post dataset, our approach outperforms recent MeWM by 12\%, and significantly surpasses all other medical-specific large language models.","Ding, Tianxingjian; Zou, Yuanhao; Chen, Chen; Shah, Mubarak; Tian, Yu",2025,2025-12-08,arXiv (Cornell University),10.48550/arxiv.2512.08029,2512.08029,https://doi.org/10.48550/arxiv.2512.08029,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The oncology world model rolls out treatment-conditioned disease trajectories and reports treatment-planning results. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware…”.
MWM-0242,EchoWorld: Learning Motion-Aware World Models for Echocardiography Probe Guidance,"Echocardiography is crucial for cardiovascular disease detection but relies heavily on experienced sonographers. Echocardiography probe guidance systems, which provide real-time movement instructions for acquiring standard plane images, offer a promising solution for AI-assisted or fully autonomous scanning. However, developing effective machine learning models for this task remains challenging, as they must grasp heart anatomy and the intricate interplay between probe motion and visual signals. To address this, we present EchoWorld, a motion-aware world modeling framework for probe guidance that encodes anatomical knowledge and motion-induced visual dynamics, while effectively leveraging past visual-motion sequences to enhance guidance precision. EchoWorld employs a pre-training strategy inspired by world modeling principles, where the model predicts masked anatomical regions and simulates the visual outcomes of probe adjustments. Built upon this pre-trained model, we introduce a motion-aware attention mechanism in the fine-tuning stage that effectively integrates historical visual-motion data, enabling precise and adaptive probe guidance. Trained on more than one million ultrasound images from over 200 routine scans, EchoWorld effectively captures key echocar-diographic knowledge, as validated by qualitative analysis. Moreover, our method significantly reduces guidance errors compared to existing visual backbones and guidance frameworks, excelling in both single-frame and sequential evaluation protocols. Code is available at https://github.com/LeapLabTHU/EchoWorld.",Yang Yue; Yulin Wang; Haojun Jiang; Pan Liu; Shiji Song; Gao Huang,2025,2025-04-17,arXiv (Cornell University),10.48550/arxiv.2504.13065,2504.13065,http://arxiv.org/abs/2504.13065,preprint,openalex,"""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The motion-aware echocardiography model simulates probe-adjustment outcomes and is evaluated on sequential guidance. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “EchoWorld: Learning Motion-Aware World Models for Echocardiography Probe Guidance”.
MWM-0261,Learning Emotional Dynamics: A World Model Approach,"Traditional emotion recognition systems perform frame-wise classification of af-fective states, ignoring the rich temporal structure inherent in emotional experi-ences. This paper presents a novel framework for modeling emotional states asdynamical systems using world models adapted from reinforcement learning. Ourapproach learns compressed representations of physiological signals (blood volumepulse, electrodermal activity, and skin temperature) and predicts their temporalevolution through transformer-based dynamics modeling. We systematically com-pare three conditioning strategies—physiological signals, emotion labels, and ran-dom baseline—to establish causal relationships between information sources andprediction accuracy. Experiments on the WESAD dataset (N = 15 subjects, 3emotional states) demonstrate that physiological conditioning achieves 52.5% er-ror reduction compared to random baseline and outperforms label conditioning by34.1%. Multi-step rollout analysis reveals accurate predictions up to 5 timestepsahead (R2 = 0.74), suggesting a characteristic temporal horizon for emotional dy-namics. Optimal latent dimensionality (k = 5) balances classification accuracy(76% F1-score) with reconstruction fidelity (MSE=6.7 × 10−3). Our findings chal-lenge the dominant frame-wise paradigm in affective computing by demonstratingthat emotions exhibit learnable, structured dynamics, enabling not only recognitionbut forecasting of emotional states.Keywords: Affective Computing, World Models, Physiological Signals, Emotion Fore-casting, Causal Analysis, Deep Learning, Transformers, Time Series Prediction","Tian, Zhigang",2025,2025-11-14,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.17609413,,https://doi.org/10.5281/zenodo.17609413,article,openalex,"""world model"" physiology",open-access,exclude,wrong_domain,include,include_empirical,include,empirical,include_empirical,third_adjudication,The study learns physiological-state dynamics and reports multi-step rollout performance on a real affective-computing dataset.
MWM-0263,Medical World Model,,Yijun Yang; Zhao-Yang Wang; Qiuping Liu; Shuwen Sun; Wang Kang; Rama Chellappa; Zongwei Zhou; Alan Yuille; Lei Zhu; Yu-Dong Zhang; Jieneng Chen,2025,2025-10-19,,10.1109/iccv51701.2025.00779,,https://doi.org/10.1109/iccv51701.2025.00779,conference-paper,openalex,"""medical world model""",indexed,include,include_empirical,uncertain,uncertain,include,empirical,include_empirical,third_adjudication,This is the canonical indexed conference publication of the empirically evaluated tumor-evolution Medical World Model.
