audit_id,route,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason,reviewer_c_decision,reviewer_c_corpus_type,reviewer_c_reason_code,reviewer_c_rationale,reviewer_d_decision,reviewer_d_corpus_type,reviewer_d_reason_code,reviewer_d_rationale,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale
ALT-48f2148b8918,fresh_alternate_public_search,Modeling neural coding in the auditory midbrain with high resolution and accuracy,"Computational models of auditory processing can be valuable tools for research and technology development. Models of the cochlea are highly accurate and widely used, but models of the auditory brain lag far behind in both performance and penetration. Here, we present ICNet, a model that provides accurate simulation of neural dynamics in the inferior colliculus across a wide range of sounds, including near-perfect simulation of responses to speech. We developed ICNet using deep learning and large-scale intracranial recordings from gerbils, addressing three key modeling challenges that are common across all sensory systems: capturing the full statistical complexity of neuronal response patterns; accounting for physiological and experimental non-stationarity; and extracting features of sensory processing that are shared across different brains. ICNet can be used to simulate activity from thousands of neural units or to provide a compact representation of central auditory processing through its latent dynamics, facilitating a wide range of hearing and audio applications.","Drakopoulos F, Pellatt L, Sabesan S, Xia Y, Fragner A, Lesica NA.",2024,2024-06-19,,10.1101/2024.06.17.599294,,https://europepmc.org/article/PPR/PPR869823,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,Learns stimulus-conditioned neural dynamics and directly validates simulated neural responses across diverse sounds.,exclude,not_applicable,no_future_or_action_evaluation,"The neural coding auditory midbrain high resolution accuracy study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",exclude,not_applicable,duplicate_publication,third_full_text_adjudication,This preprint is the earlier version of the retained peer-reviewed auditory-midbrain neural-coding study.
ALT-87a660788a1b,fresh_alternate_public_search,Multiscale mathematical model-informed reinforcement learning optimizes combination treatment scheduling in glioblastoma evolution.,"Dynamic tumor-microenvironment interactions greatly affect growth and drug resistance, highlighting the importance and challenge of developing mathematical models to optimize treatment schedules. Here, we describe a multiscale mathematical model-informed reinforcement learning (M4RL) framework to simulate dynamic tumor-microenvironment interactions and optimize drug combination scheduling. We first develop a multiscale agent-based model (MSABM) for a critical biological scenario where interactions between tumor-associated macrophages (TAMs) and tumor cells (TCs) underlie immunotherapy resistance in glioblastoma. Next, we learn a surrogate model based on Fokker-Planck equations for the MSABM using a physics-informed neural network approach. We then design a surrogate model-based reinforcement learning method, using an efficient parallel actor-critic algorithm, to predict optimal scheduling of combination treatments. The most effective regimen of dynamic combination of CSF1R inhibitor (targeting TAMs) and IGF1R inhibitor (targeting TCs) is identified and then verified using spatial transcriptomic data. Overall, the M4RL framework introduces a computational approach for characterizing tumor-microenvironment interactions and optimizing dynamic scheduling of drug combinations.",Zeming Liu; Ji Zhang; Liu Hong; Qing Nie; Xiaoqiang Sun,2025,2025,Science advances,10.1126/sciadv.adv3316,,https://pubmed.ncbi.nlm.nih.gov/40779623/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,A learned tumor-dynamics surrogate is evaluated for reinforcement-learning treatment scheduling and transcriptomically verified.,include,empirical,include_empirical,The multiscale mathematical informed reinforcement learning optimizes combination treatment scheduling glioblastoma study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,exclude,not_applicable,no_learned_dynamics,third_full_text_adjudication,"The tumor dynamics come from a hand-specified agent-based model; the learned surrogate is trained on that simulator, while spatial transcriptomic data only initialize or check scenarios rather than fit transitions."
ALT-a5b2a549c79e,fresh_alternate_public_search,Neurobiologically realistic neural network enables cross-scale modeling of neural dynamics.,"Fundamental principles underlying computation in multi-scale brain networks illustrate how multiple brain areas and their coordinated activity give rise to complex cognitive functions. Whereas brain activity has been studied at the micro- to meso-scale to reveal the connections between the dynamical patterns and the behaviors, investigations of neural population dynamics are mainly limited to single-scale analysis. Our goal is to develop a cross-scale dynamical model for the collective activity of neuronal populations. Here we introduce a bio-inspired deep learning approach, termed NeuroBondGraph Network (NBGNet), to capture cross-scale dynamics that can infer and map the neural data from multiple scales. Our model not only exhibits more than an 11-fold improvement in reconstruction accuracy, but also predicts synchronous neural activity and preserves correlated low-dimensional latent dynamics. We also show that the NBGNet robustly predicts held-out data across a long time scale (2 weeks) without retraining. We further validate the effective connectivity defined from our model by demonstrating that neural connectivity during motor behaviour agrees with the established neuroanatomical hierarchy of motor control in the literature. The NBGNet approach opens the door to revealing a comprehensive understanding of brain computation, where network mechanisms of multi-scale activity are critical.","Chang YJ, Chen YI, Yeh HC, Santacruz SR.",2024,2024-03-01,,10.1038/s41598-024-54593-w,,https://europepmc.org/article/MED/38429297,,europe_pmc,europe_pmc_core,indexed,,exclude,empirical,no_future_or_action_evaluation,"NBGNet learns neural dynamics but evaluates cross-scale reconstruction and held-out mapping, not future-state rollouts.",include,empirical,include_empirical,The neurobiologically realistic neural network enables cross scale neural dynamics study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,exclude,not_applicable,no_future_or_action_evaluation,third_full_text_adjudication,NBGNet reconstructs simultaneous neural signals across recording scales and compares within-trial latent traces; it does not evaluate autonomous future-state rollout or intervention response.
ALT-ae6a889ecec3,fresh_alternate_public_search,Operations (Management) Warp Speed: Parsimonious Design for Rapid Deployment of Hospital Prediction and Decision Support Framework during a Pandemic,"At the onset of the COVID-19 pandemic, hospitals were in dire need of data-driven analytics to provide support for critical, expensive, and challenging decisions. Yet, the majority of analytics being developed were targeted toward state- and national-level policy decisions, with little availability of actionable information to support tactical and operational decision making and execution at the hospital level. To fill this gap, we developed a multi-method framework leveraging a parsimonious design philosophy that allows for rapid deployment of high-impact predictive and prescriptive analytics in a time-sensitive, dynamic, limited data environment such as a novel pandemic. Our framework integrates disease progression models tailored to data availability during different stages of the pandemic with a stochastic network model of patient movements among units within individual hospitals to forecast time-varying patient workload and demand for critical resources. Both components employ adaptive tuning to account for hospital-dependent, time-varying parameters that provide consistently accurate predictions as changes in system dynamics are learned over time. The product of this research is a workload prediction and decision support framework customized to individual hospital that specifically targets actionable information based on hospital needs. Yet, by design, our framework is portable across hospital data-systems and easily implementable for expeditious expansion. This work was contextually grounded in close collaboration with IU Health, the largest health system in Indiana with 18 hospitals serving over 1 million residents. Since April 2020, we have implemented our framework to support decisions from operational to strategic made by multiple departments at IU Health as well as the executive leadership team during the course of the COVID-19 pandemic.","Shi P, Helm J, Chen C, Lim J, Parker RP, Tinsley T, Cecil J.",2021,2021-04-01,,10.2139/ssrn.3815418,,https://europepmc.org/article/PPR/PPR306741,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,Adaptively tuned disease and patient-flow dynamics directly forecast hospital states for operational decision support.,exclude,not_applicable,no_learned_dynamics,The operations warp speed parsimonious design rapid deployment hospital prediction decision study uses prescribed mechanistic or statistical dynamics rather than a learned transition mechanism.,exclude,not_applicable,no_future_or_action_evaluation,third_full_text_adjudication,"The hospital framework predicts resource demand and supports operational decisions during a pandemic, but does not model and evaluate an evolving medical system state through learned transitions."
ALT-9944b3605899,fresh_alternate_public_search,"Personalised digital twin models for Trypanosoma cruzi : improving prognosis, therapy, and long-term complications",,Ruqaiyyah Siddiqui; Naveed Ahmed Khan,2026,2026,Digital Twin,10.1080/27525783.2026.2731285,,https://doi.org/10.1080/27525783.2026.2731285,journal-article,crossref,"""clinical digital twin"" intervention;""medical digital twin"" trajectory",registered,,uncertain,not_applicable,insufficient_abstract,"The medical digital-twin title is relevant, but no abstract reveals model learning, evaluation, or article type.",uncertain,empirical,insufficient_abstract,"The personalised digital twin trypanosoma cruzi improving prognosis therapy long term title plausibly denotes learned medical dynamics, but the missing abstract does not establish direct future or action evaluation.",exclude,not_applicable,review_not_primary,third_full_text_adjudication,The Chagas article is a conceptual proposal describing what a future personalized twin could integrate and forecast; no implemented model or substantive learned-dynamics evidence synthesis is reported.
ALT-4641ca006956,fresh_alternate_public_search,Physiological Vital Time Series Forecasting using Fractional Calculus and Deep Neural Network,"Abstract Continuous physiological monitoring integrated with time series analysis and multi-step forecasting is vital when encountering postoperative cases either hospitalized in intensive care units (ICU) or given home health care will experience adverse cardiac events. The low-cost common vital signs, i.e., heart rate and arterial blood pressure are captured and predicted with adjustable horizons up to 30 minutes in advance to achieve punctual clinical decision-making to prevent the events of bradycardia, tachycardia, hypo-tension, and hypertension. Scaling properties of physiological stationary/non-stationary signals are necessarily determined and drastically affected by the selection and architecture design of time series forecasting models. In contrast to integer-order difference that achieves stationary memory-erased series, fractional order difference ensures the stationary of the data while preserving as much memory as possible. The deep learning architecture for multi-step forecasting is the combination of two direct and iterative methods which utilizes the concepts of U-Net convolutional networks and multi-layer bi-directional long short-term memories (Bi-LSTMs). Various scenarios of observe-target windows e.g. (20, 30, 60, or 120) - (7, 15, 20, or 30) minutes are trained using hyper-parameter tuning and evaluated by mean absolute percentage error (MAPE). The results of the proposed method indicate that crucial vital signs such as heart rate, systolic blood pressure and mean arterial blood pressure will be predictable in an adjustable observe-target window size from 20 − 7 to 120 − 30 minutes with narrow ranges of MAPE values between [2.78%, 4.17%], [4.69%, 6.47%] and [4.45%, 6.86%], respectively.",Sama Nemati; Seyed Amin Seyed Jafari; Mostafa Fakhri; Kosar Seraji; Farzane Vosoughi-Motlagh; Mojtaba Hajihasani,2024,2024,Research Square Platform LLC,10.21203/rs.3.rs-4117200/v1,,https://doi.org/10.21203/rs.3.rs-4117200/v1,posted-content,crossref,"""physiological trajectory"" forecasting",registered,,include,empirical,include_empirical,A learned iterative temporal model directly evaluates multi-step rollouts of future physiological vital-sign states.,include,empirical,include_empirical,The physiological vital time series forecasting fractional calculus deep neural network study learns or calibrates temporal dynamics and directly evaluates held-out future states or multi-step forecasts.,exclude,not_applicable,no_future_or_action_evaluation,third_full_text_adjudication,"The model performs multistep univariate vital-sign forecasting and alarm prediction, an ordinary signal-forecasting task without an evaluated latent or action-conditioned physiological state model."
ALT-e55bda8afb75,fresh_alternate_public_search,Physiology-based patient simulator for blood pressure meter testing,,Gregor Geršak; Markus Schiebl; Michał Nawotka; Ehlimana Jugo; Maria do Céu Ferreira; Alan Duffy; Dana Maria Rosu; Peter Pavlásek; Václav Sedlák; Dominik Pražák,2021,2021,Measurement: Sensors,10.1016/j.measen.2021.100260,,https://doi.org/10.1016/j.measen.2021.100260,journal-article,crossref,"""patient simulator"" clinical",registered,,uncertain,empirical,insufficient_abstract,"The medical simulator title is relevant, but no abstract reveals whether its dynamics are learned from data.",exclude,not_applicable,no_future_or_action_evaluation,"The physiology patient simulator blood pressure meter testing study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",exclude,not_applicable,no_learned_dynamics,third_full_text_adjudication,The blood-pressure-meter test patient is a prescribed physiology-based simulator whose transition equations are not learned or calibrated from observed patient trajectories.
ALT-bad670da34b0,fresh_alternate_public_search,Potential applications of digital twin in medical care,,Kaouther Abrougui; Hazim Dahir; Ahmed Khattab; Jeff Luna; Raj Kumar; Rashika Verma,2023,2023,Digital Twin for Healthcare,10.1016/b978-0-32-399163-6.00016-0,,https://doi.org/10.1016/b978-0-32-399163-6.00016-0,book-chapter,crossref,"""medical digital twin"" trajectory",registered,,exclude,review,review_not_primary,"The title indicates a generic medical digital-twin applications review, not a healthcare world-model synthesis.",uncertain,review,insufficient_abstract,"The potential applications digital twin medical care title plausibly denotes a medical world-model review, but the missing abstract does not establish its primary scope.",exclude,not_applicable,review_not_primary,third_full_text_adjudication,The chapter outlines potential medical-care applications of digital twins but does not centrally synthesize evaluated learned dynamic simulators.
ALT-8dac0de7b939,fresh_alternate_public_search,Potential of Interactive VR and Digital Twin for Drug Development and Clinical Trials,,,2025,2025,Metaverse‐Based Digital Twins,10.1002/9781394315680.ch8,,https://doi.org/10.1002/9781394315680.ch8,other,crossref,"""clinical digital twin"" intervention",registered,,exclude,review,review_not_primary,The broad VR and digital-twin topic does not establish medical world models as the primary review focus.,uncertain,review,insufficient_abstract,"The potential interactive vr digital twin drug clinical trials title plausibly denotes a medical world-model review, but the missing abstract does not establish its primary scope.",exclude,not_applicable,review_not_primary,third_full_text_adjudication,"The chapter discusses interactive VR and digital-twin opportunities for drug development and trials, without a central evidence synthesis of learned transition or rollout systems."
ALT-de9f081824cc,fresh_alternate_public_search,Predicting breast cancer treatment response and prognosis using AI-based image classification.,"INTRODUCTION: Accurate prediction of treatment response and prognosis in breast cancer patients is critical to advance personalized medicine and optimize therapeutic decision-making. Within the context of AI-enabled healthcare, there remains a pressing need to develop robust, interpretable models that can account for the temporal complexity and heterogeneity inherent in longitudinal patient data. METHODS: This study proposes a novel framework designed to model patient-specific treatment trajectories using a dynamics-aware, deep sequence learning architecture. Aligned with the core themes of computational prognostics and precision therapy, our method addresses the challenges posed by variable patient responses, missing clinical records, and complex pharmacological interactions. Existing approaches, including conventional supervised learning and static classification models, often fall short in capturing the underlying temporal dependencies, multimodal data fusion, and counterfactual reasoning necessary for real-world clinical deployment. These limitations hinder generalizability, especially in scenarios where treatment outcomes are delayed or weakly annotated. In contrast, our approach integrates recurrent modeling, attention mechanisms, and uncertainty quantification to better capture the evolving nature of patient health trajectories. Moreover, we incorporate domain-informed regularization techniques and causal inference modules to improve interpretability and clinical relevance. RESULTS AND DISCUSSION: By learning temporal dynamics in a personalized manner, the proposed model enhances predictive performance while remaining sensitive to patient-specific variations and therapeutic regimens. Through extensive validation on real-world breast cancer cohorts, we demonstrate that our framework not only outperforms existing baselines but also provides actionable insights that can inform adaptive treatment planning and risk stratification.",Bingyi Wang; Shu Chen; Wei Li,2025,2025,Frontiers in oncology,10.3389/fonc.2025.1619994,,https://pubmed.ncbi.nlm.nih.gov/41195270/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,"The sequence model learns treatment-conditioned patient dynamics and evaluates prediction, counterfactual reasoning, and adaptive planning.",exclude,not_applicable,no_future_or_action_evaluation,"The predicting breast cancer treatment response prognosis ai image classification study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",exclude,not_applicable,no_future_or_action_evaluation,third_full_text_adjudication,"The breast-cancer study evaluates image classification of treatment response and prognosis, not future patient-state trajectories, recursive rollout, or alternative-treatment response."
ALT-1db15c9cac24,fresh_alternate_public_search,Predicting Liver Disease Progression Using Timeseries Random Forest Modeling for Early Intervention and Risk Assessment,,M Kathiravan; Nelson Kennedy Babu C; A Jegatheesan,2025,2025,"2025 International Conference on Intelligent Computing, Information and Control Systems (ICOIICS)",10.1109/icoiics67115.2025.11390646,,https://doi.org/10.1109/icoiics67115.2025.11390646,proceedings-article,crossref,"""disease progression model"" generative intervention",registered,,uncertain,empirical,insufficient_abstract,"The time-series title appears relevant, but no abstract clarifies transition learning, rollout structure, or evaluation.",exclude,not_applicable,no_future_or_action_evaluation,"The predicting liver disease progression timeseries random forest early intervention risk study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",exclude,not_applicable,no_future_or_action_evaluation,third_full_text_adjudication,"The time-series random forest is evaluated by disease-risk classification accuracy, not by predicting and validating explicit future liver states or trajectories."
ALT-0f23277c8ef6,fresh_alternate_public_search,Role of Digital Twin Technology in Medical Sector—Toward Ensuring Safe Healthcare,,S.N. Kumar; A. Lenin Fred; L.R. Jonisha Miriam; Jane I. Christina; H. Ajay Kumar; Parasuraman Padmanabhan; Balazs Gulyas,2022,2022,Digital Twin Technology,10.1002/9781119842316.ch5,,https://doi.org/10.1002/9781119842316.ch5,other,crossref,"""medical digital twin"" trajectory",registered,,uncertain,review,insufficient_abstract,"The title suggests a healthcare digital-twin review, but no abstract reveals whether medical world models are primary.",uncertain,review,insufficient_abstract,"The digital twin technology medical sector ensuring safe healthcare title plausibly denotes a medical world-model review, but the missing abstract does not establish its primary scope.",exclude,not_applicable,review_not_primary,third_full_text_adjudication,This safety-focused book chapter gives a general account of medical digital twins rather than substantially synthesizing evaluated learned medical dynamics.
ALT-a5e6fa903faf,fresh_alternate_public_search,s-SuStaIn: Scaling subtype and stage inference via simultaneous clustering of subjects and biomarkers.,"Event-based models (EBM) provide an important platform for modeling disease progression. This work successfully extends previous EBM approaches to work with larger sets of biomarkers while simultaneously modeling heterogeneity in disease progression trajectories. We develop and validate the s-SuStain method for scalable event-based modeling of disease progression subtypes using large numbers of features. s-SuStaIn is typically an order of magnitude faster than its predecessor (SuStaIn). Moreover, we perform a case study with s-SuStaIn using open access cross-sectional Alzheimer's Disease Neuroimaging (ADNI) data to stage AD patients into four subtypes based on dynamic disease progression. s-SuStaIn shows that the inferred subtypes and stages predict progression to AD among MCI subjects. The subtypes show difference in AD incidence-rates and reveal clinically meaningful progression trajectories when mapped to a brain atlas.","Tandon R, Lah JJ, Mitchell CS.",2024,2024-06-01,,,,https://europepmc.org/article/MED/40046824,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,A scalable event-based model learns Alzheimer progression trajectories and validates stages by predicting MCI conversion to AD.,exclude,not_applicable,no_learned_dynamics,The s sustain scaling subtype stage inference simultaneous clustering subjects biomarkers study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,exclude,not_applicable,no_future_or_action_evaluation,third_full_text_adjudication,"s-SuStaIn infers subtype and stage ordering largely from cross-sectional biomarkers and evaluates staging and later incidence, not generated future state trajectories or action response."
ALT-497c77ec105e,fresh_alternate_public_search,Simulating the outcome of a clinical intervention from a data‐driven model of Alzheimer's disease progression,"Abstract Background The recent outcomes of clinical trials in Alzheimer's Disease (AD) underline the critical importance of timing for drug intervention, and the need to identify optimal intervention windows along the disease history to maximize cognitive benefit. In this work, we propose a data‐driven progression model of AD allowing simulation of the effect of disease modifying drugs along the entire history of the pathology. Method We propose a generative model of disease progression, aimed at identifying the dynamical relationships between multi‐modal clinical and imaging data. Our data consists of AV45‐PET, FDG‐PET, MR images, and clinical scores for 311 ADNI individuals (49 healthy, 113 MCI, 33 MCI converted to AD, and 116 AD patients) for a total of 2188 longitudinal measures. The model is based on a dynamical system relating the multi‐modal information, and is formulated under realistic clinical hypothesis to provide plausible disease progression simulation and predictions. Result Figure 1 shows the modelled disease progression for grey matter atrophy, glucose hypometabolism, amyloid concentration, and cognitive decline. We notice a global increase of amyloid, while grey matter atrophy and glucose hypometabolism map prevalently temporal and parietal regions. Clinical scores exhibit a non‐linear profile, accelerating during the latest disease stages. The individual disease severity associated to such progression shows significant separation across clinical groups (p Conclusion We presented a model of AD progression, allowing to simulate the effect of disease modifying drugs on the clinical outcome at any stage of the natural history of AD. The model is flexible and future extensions are currently under study, to account for different kind of PET tracers, and for APOE4 genotyping.",Clement Abi Nader; Nicholas Ayache; Philippe Robert; Marco Lorenzi,2020,2020,Alzheimer's & Dementia,10.1002/alz.047385,,https://doi.org/10.1002/alz.047385,journal-article,crossref,"""disease progression model"" generative intervention",registered,,include,empirical,include_empirical,A data-driven dynamical system simulates multimodal disease trajectories and intervention-dependent clinical outcomes.,include,empirical,include_empirical,The simulating outcome clinical intervention data driven alzheimer s disease progression study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,exclude,not_applicable,duplicate_publication,third_full_text_adjudication,This conference abstract is the less complete publication of the retained SimulAD intervention-simulation study.
ALT-8ea9085176e4,fresh_alternate_public_search,Simulation of the COVID-19 pandemic on the social network of Slovenia: estimating the intrinsic forecast uncertainty,"In the article a virus transmission model is constructed on a simplified social network. The social network consists of more than 2 million nodes, each representing an inhabitant of Slovenia. The nodes are organised and interconnected according to the real household and elderly-care center distribution, while their connections outside these clusters are semi-randomly distributed and fully-linked. The virus spread model is coupled to the disease progression model. The ensemble approach with the perturbed transmission and disease parameters is used to quantify the ensemble spread, a proxy for the forecast uncertainty. The presented ongoing forecasts of COVID-19 epidemic in Slovenia are compared with the collected Slovenian data. Results show that infection is currently twice more likely to transmit within households/elderly care centers than outside them. We use an ensemble of simulations (N = 1000) to inversely obtain posterior distributions of model parameters and to estimate the COVID-19 forecast uncertainty. We found that in the uncontrolled epidemic, the intrinsic uncertainty mostly originates from the uncertainty of the virus biology, i.e. its reproductive number. In the controlled epidemic with low ratio of infected population, the randomness of the social network becomes the major source of forecast uncertainty, particularly for the short-range forecasts. Social-network-based models are thus essential for improving epidemics forecasting.","Zaplotnik Z, Gavric A, Medic L.",2020,2020-05-27,,,,https://europepmc.org/article/PPR/PPR268800,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,The calibrated social-network model estimates posterior parameters and evaluates epidemic forecast rollouts against observations.,exclude,not_applicable,no_future_or_action_evaluation,"The simulation covid 19 pandemic social network slovenia estimating intrinsic forecast study analyzes or reconstructs dynamics but does not directly evaluate future states, actions, rollouts, or planning.",exclude,not_applicable,duplicate_publication,third_full_text_adjudication,This preprint is superseded by the retained peer-reviewed article on the Slovenian COVID-19 network simulation.
ALT-f4f9d23282a9,fresh_alternate_public_search,Surrogate modeling and control of medical digital twins.,"The vision of personalized medicine is to identify interventions that maintain or restore a person's health based on their individual biology. Medical digital twins, computational models that integrate a wide range of health-related data about a person and can be dynamically updated, are a key technology that can help guide medical decisions. Such medical digital twin models can be high-dimensional, multi-scale, and stochastic. To be practical for healthcare applications, they often need to be simplified into low-dimensional surrogate models that can be used for optimal design of interventions. This paper introduces surrogate modeling algorithms for the purpose of optimal control applications. As a use case, we focus on agent-based models (ABMs), a common model type in biomedicine for which there are no readily available optimal control algorithms. By deriving surrogate models that are based on systems of ordinary differential equations, we show how optimal control methods can be employed to compute effective interventions, which can then be lifted back to a given ABM. The relevance of the methods introduced here extends beyond medical digital twins to other complex dynamical systems.",Luis L Fonseca; Lucas Böttcher; Borna Mehrad; Reinhard C Laubenbacher,2024,2024,ArXiv,10.1038/s43588-024-00607-6,,https://pubmed.ncbi.nlm.nih.gov/38827450/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,exclude,not_applicable,no_primary_empirical_evaluation,The abstract proposes surrogate-control algorithms but reports no primary empirical evaluation of medical dynamics.,include,empirical,include_empirical,The surrogate control medical digital twins study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,exclude,not_applicable,no_learned_dynamics,third_full_text_adjudication,"The surrogate learns trajectories produced by a prescribed biomedical agent-based model rather than transitions fitted from observed medical data, so its control experiments do not meet the adaptation criterion."
ALT-0c4c70a8e30e,fresh_alternate_public_search,Thalamic regulation of reinforcement learning strategies across prefrontal-striatal networks.,"Human decision-making involves model-free and model-based reinforcement learning (RL) strategies, largely implemented by prefrontal-striatal circuits. Combining human brain imaging with neural network modelling in a probabilistic reversal learning task, we identify a unique role for the mediodorsal thalamus (MD) in arbitrating between RL strategies. While both dorsal PFC and the striatum support rule switching, the former does so when subjects predominantly adopt model-based strategy, and the latter model-free. The lateral and medial subdivisions of MD likewise engage these modes, each with distinct PFC connectivity. Notably, prefrontal transthalamic processing increases during the shift from stable rule use to model-based updating, with model-free updates at intermediate levels. Our CogLinks model shows that model-free strategies emerge when prefrontal-thalamic mechanisms for context inference fail, resulting in a slower overwriting of prefrontal strategy representations - a phenomenon we empirically validate with fMRI decoding analysis. These findings reveal how prefrontal transthalamic pathways implement flexible RL-based cognition.","Wang BA, Wang MB, Lam NH, Mengxing L, Li S, Wimmer RD, Paz-Alonso PM, Halassa MM, Pleger B.",2025,2025-10-16,,10.1038/s41467-025-63995-x,,https://europepmc.org/article/MED/41102160,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,A neural model of model-based reversal learning is tested against human actions and fMRI-derived strategy shifts.,exclude,not_applicable,no_learned_dynamics,The thalamic regulation reinforcement learning strategies across prefrontal striatal networks record does not describe a learned temporal or action-conditioned medical dynamics model.,exclude,not_applicable,wrong_domain,reviewer_consensus,A: Models reinforcement-learning strategy arbitration in cognition; does not model a substantive medical health trajectory. B: The modeled system is outside the review’s substantive medical or biomedical scope.
ALT-67acfccd7966,fresh_alternate_public_search,"The Era of Preemptive Medicine: Developing Medical Digital Twins through Omics, IoT, and AI Integration.","Preemptive medicine represents a paradigm shift from reactive treatment to proactive disease prevention. The integration of omics technologies, the Internet of Things (IoT), and artificial intelligence (AI) has facilitated the development of personalized, predictive, and preemptive healthcare strategies. Omic technologies, such as genomics, proteomics, and metabolomics, provide comprehensive insights into molecular profile of an individual, revealing potential disease predispositions and health trajectories. IoT devices, such as wearables and smartphones, enable continuous and periodic monitoring of physiological parameters, thus providing a dynamic view of an individual's health status. AI algorithms analyze comprehensive and complex data from omics and IoT technologies to identify patterns and correlations that inform predictive models of disease risk, progression, and response to interventions. Medical digital twins, or virtual replicas of an individual's biological processes, have emerged as the cornerstone of preemptive medicine. The integration of omics, IoT, and AI enables the development of medical digital twins, which in turn allows for precise simulation of human physiological profiles, prediction of future health outcomes, and virtual individual clinical trials, facilitating personalized proactive interventions and preemptive disease control. This review demonstrates the convergence of omics, IoT, and AI in preemptive medicine, highlighting their potential to revolutionize healthcare by enabling early disease detection, personalized treatment strategies, and chronic disease prevention. We show how AI leverages omics and IoT in preemptive medicine through several case studies while also discussing the necessary data for developing medical digital twins and addressing ethical and social aspects that warrant consideration. Medical digital twins signify a fundamental transformation in health management, shifting from treating diseases after their occurrence to controlling them before their occurrence. This approach enhances the effectiveness of medical interventions and improves overall health outcomes, preparing for a healthier future.",Ooka T.,2025,2024-11-11,,10.31662/jmaj.2024-0213,,https://europepmc.org/article/MED/39926086,,europe_pmc,europe_pmc_core,indexed,,exclude,review,review_not_primary,"This generic preemptive-medicine digital-twin overview lacks a world-model taxonomy, evidence map, or benchmark synthesis.",include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for era preemptive medicine developing medical digital twins through omics iot, including prediction, simulation, or intervention use.",exclude,not_applicable,review_not_primary,third_full_text_adjudication,"The review focuses broadly on omics, IoT, and AI convergence for preemptive medicine; evaluated learned transition and rollout models are not a central evidence category."
ALT-75ede1e4486d,fresh_alternate_public_search,The Potential of Digital Twins for Pediatric Rare Diseases.,"Rare diseases affect over 300 million people globally, with approximately 75% manifesting in childhood. Their diagnosis is often delayed and approved treatments are lacking for most of the conditions. Pediatric rare diseases research is further complicated by ethical constraints and developmental diversity across childhood. Digital Twins, virtual representations of patients built from mechanistic and AI/ML models, offer a promising solution by enabling hypothesis testing, precision diagnostics, personalized therapies, and in silico trials for pediatric rare diseases. This article discusses the potential of DT applications in advancing precision medicine for pediatric rare diseases, alongside associated regulatory perspectives, modeling strategies, uncertainty analysis, as well as data, ethical and legal challenges.","Malik-Sheriff RS, Limdi A, Petsalaki E, Hermjakob H, McDonagh EM.",2026,2026-04-01,,10.1002/psp4.70234,,https://europepmc.org/article/MED/41915424,,europe_pmc,europe_pmc_core,indexed,,exclude,review,review_not_primary,This broad pediatric digital-twin perspective offers potential applications rather than a world-model evidence synthesis.,include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for potential digital twins pediatric rare diseases, including prediction, simulation, or intervention use.",exclude,not_applicable,review_not_primary,third_full_text_adjudication,"This perspective discusses potential rare-disease twin strategies, regulation, and ethics but does not substantially synthesize evaluated learned dynamic simulators."
