audit_id,route,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason,reviewer_c_decision,reviewer_c_corpus_type,reviewer_c_reason_code,reviewer_c_rationale,reviewer_d_decision,reviewer_d_corpus_type,reviewer_d_reason_code,reviewer_d_rationale,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale
ALT-656641ee746b,fresh_alternate_public_search,Single versus multiple inhaler triple therapy in COPD using data from the pragmatic INTREPID trial: cost-effectiveness analysis from the Chilean public healthcare system perspective.,"BACKGROUND: Chronic obstructive pulmonary disease (COPD) imposes a substantial economic burden in Chile. This study assessed the cost-effectiveness of fluticasone furoate, umeclidinium, and vilanterol (FF/UMEC/VI) once daily via single inhaler compared to multiple inhaler triple therapy (MITT) for moderate to severe COPD, from the Chilean public healthcare system perspective. RESEARCH DESIGN AND METHODS: The Galaxy COPD disease progression model was adapted to the Chilean setting, incorporating Chilean healthcare resource use and unit costs, along with patient data, comparators, and treatment effects from INTREPID trial. Costs and healthcare benefits were aggregated over 25 years and reported as incremental cost-effectiveness ratios (ICERs-cost/quality-adjusted life year [QALY] gained). Sensitivity analysis included probabilistic assessment. RESULTS: Single inhaler FF/UMEC/VI provided an additional 0.261 QALYs at an incremental cost of 114.21 United States Dollars (USD) per patient, leading to an ICER of 438.41 USD/QALY in the base case. FF/UMEC/VI reduced severe exacerbations per patient per year by 4.38% compared to MITT. FF/UMEC/VI was dominant over MITT in 5- and 10-year time horizons. CONCLUSIONS: Despite higher total costs due to increased drug acquisition, FF/UMEC/VI reduces healthcare resource utilization associated with COPD events, representing a cost-effective option compared to MITT for moderate to severe COPD in Chile.",Felipe Moraes Dos Santos; Nicolás Sandoval Astudillo; Manuel Espinoza; Carlos Balmaceda; Jose Fernando Romero; Stephen G Noorduyn,2026,2026,Expert review of pharmacoeconomics & outcomes research,10.1080/14737167.2026.2693168,,https://pubmed.ncbi.nlm.nih.gov/42343705/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,The adapted COPD progression model performs 25-year treatment counterfactual rollouts using trial patient effects.,exclude,not_applicable,review_not_primary,This review centers on single versus multiple inhaler triple therapy copd data pragmatic intrepid rather than evaluated medical learned world-model dynamics as its primary subject.,include,empirical,include_empirical,reviewer_consensus,"A: Adapts a COPD progression model with trial data; simulates long-term treatment outcomes and exacerbations. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-b3e7bbcf7025,fresh_alternate_public_search,Temporal Generative Models for Longitudinal Study of Disease Progression Patterns,,Anu D; Manoj Kumar M V,2026,2026,2026 IEEE Global Symposium on Emerging and Communication Technologies (GSEACT),10.1109/gseact68539.2026.11620023,,https://doi.org/10.1109/gseact68539.2026.11620023,proceedings-article,crossref,"""disease progression model"" generative intervention",registered,,uncertain,empirical,insufficient_abstract,"The title suggests temporal generative disease modeling, but no abstract confirms learned transitions or rollout evaluation.",uncertain,empirical,insufficient_abstract,"The temporal generative longitudinal disease progression patterns title plausibly denotes learned medical dynamics, but the missing abstract does not establish direct future or action evaluation.",include,empirical,include_empirical,third_full_text_adjudication,ProgVAE learns irregular longitudinal EHR dynamics across three chronic diseases and directly evaluates next-stage progression and trajectory errors against ODE-VAE and recurrent generative baselines.
ALT-6dd7b171b472,fresh_alternate_public_search,Temporal order of clinical and biomarker changes in familial frontotemporal dementia.,"Unlike familial Alzheimer's disease, we have been unable to accurately predict symptom onset in presymptomatic familial frontotemporal dementia (f-FTD) mutation carriers, which is a major hurdle to designing disease prevention trials. We developed multimodal models for f-FTD disease progression and estimated clinical trial sample sizes in C9orf72, GRN and MAPT mutation carriers. Models included longitudinal clinical and neuropsychological scores, regional brain volumes and plasma neurofilament light chain (NfL) in 796 carriers and 412 noncarrier controls. We found that the temporal ordering of clinical and biomarker progression differed by genotype. In prevention-trial simulations using model-based patient selection, atrophy and NfL were the best endpoints, whereas clinical measures were potential endpoints in early symptomatic trials. f-FTD prevention trials are feasible but will likely require global recruitment efforts. These disease progression models will facilitate the planning of f-FTD clinical trials, including the selection of optimal endpoints and enrollment criteria to maximize power to detect treatment effects.","Staffaroni AM, Quintana M, Wendelberger B, Heuer HW, Russell LL, Cobigo Y, Wolf A, Goh SM, Petrucelli L, Gendron TF, Heller C, Clark AL, Taylor JC, Wise A, Ong E, Forsberg L, Brushaber D, Rojas JC, VandeVrede L, Ljubenkov P, Kramer J, Casaletto KB, Appleby B, Bordelon Y, Botha H, Dickerson BC, Domoto-Reilly K, Fields JA, Foroud T, Gavrilova R, Geschwind D, Ghoshal N, Goldman J, Graff-Radford J, Graff-Radford N, Grossman M, Hall MGH, Hsiung GY, Huey ED, Irwin D, Jones DT, Kantarci K, Kaufer D, Knopman D, Kremers W, Lago AL, Lapid MI, Litvan I, Lucente D, Mackenzie IR, Mendez MF, Mester C, Miller BL, Onyike CU, Rademakers R, Ramanan VK, Ramos EM, Rao M, Rascovsky K, Rankin KP, Roberson ED, Savica R, Tartaglia MC, Weintraub S, Wong B, Cash DM, Bouzigues A, Swift IJ, Peakman G, Bocchetta M, Todd EG, Convery RS, Rowe JB, Borroni B, Galimberti D, Tiraboschi P, Masellis M, Finger E, van Swieten JC, Seelaar H, Jiskoot LC, Sorbi S, Butler CR, Graff C, Gerhard A, Langheinrich T, Laforce R, Sanchez-Valle R, de Mendonça A, Moreno F, Synofzik M, Vandenberghe R, Ducharme S, Le Ber I, Levin J, Danek A, Otto M, Pasquier F, Santana I, Kornak J, Boeve BF, Rosen HJ, Rohrer JD, Boxer AL, Frontotemporal Dementia Prevention Initiative (FPI) Investigators.",2022,2022-09-22,,10.1038/s41591-022-01942-9,,https://europepmc.org/article/MED/36138153,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,Learned multimodal disease trajectories are directly used in clinical-trial simulations for patient selection and endpoint planning.,exclude,not_applicable,no_learned_dynamics,The temporal order clinical biomarker changes familial frontotemporal dementia study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,include,empirical,include_empirical,reviewer_consensus,"A: Fits genotype-specific frontotemporal dementia progression; simulates endpoints enrollment and prevention-trial power. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-cc1c1352d964,fresh_alternate_public_search,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,"Mechanism-informed models that can simulate counterfactual mental-health trajectories remain scarce in digital phenotyping. Most existing approaches either predict outcomes from sensor-derived data without specifying the cross-domain generative process or reconstruct latent dynamics without encoding the mechanistic assumptions needed for intervention simulation. Here, we introduce the Coupled Stochastic Dynamical System (CSDS), a forward generative model that jointly simulates digital engagement, wearable physiology, and psychiatric burden as a family of coupled stochastic processes. Using the multi-year GLOBEM cohort (N=496) integrating passive sensing, ecological momentary assessment, and survey-based measures, we first identified four distinct behavioural phenotypes by clustering. Bayesian inversion of the CSDS satisfied 80–83% of clusters’ weighted phenotype targets through separable traitvulnerability, physical-activity, and affective-response parameter families. Participant-level inversion produced virtual twins that recovered the individual dynamic structure of complex human behaviours: Hidden Markov Models trained on the synthetic timeseries decoded observed state occupancy and transitions ( r =0.84–0.87 and 0.93–0.94), and outperformed mean- or persistence-based null models in shorthorizon magnitude prediction, with sparser affective channels showing horizon-stable directional forecasting above chance (66–78% balanced accuracy to 21 days). These findings position generative behavioural models as falsifiable and interpretable frameworks for studying youth mental-health trajectories and for developing future personalised interventions.","Koutsouleris N, Turner G, Grüning DJ, Penzel N, Jacobs G, Fietz J, Buciuman M, Urquijo M, Mena S, Fraza C, Lalousis P, Antonucci LA, Schneider S, Wang H, Jirsa V, Slovak P, Orben A.",2026,2026-07-29,,10.64898/2026.07.26.26358943,,https://europepmc.org/article/PPR/PPR1288838,,europe_pmc,europe_pmc_core,indexed,,include,empirical,include_empirical,Data-adapted stochastic dynamics generate virtual-twin trajectories and are evaluated for transitions and multistep forecasts.,include,empirical,include_empirical,The coupled stochastic dynamical system generative simulating forecasting youth mental health study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,reviewer_consensus,"A: Calibrates coupled stochastic mental-health and sensor dynamics; tests individual trajectories and counterfactual simulations. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-0fdbd7fc2fe3,fresh_alternate_public_search,The potential of the Medical Digital Twin in diabetes management: a review.,"Diabetes is a chronic prevalent disease that must be managed to improve the patient's quality of life. However, the limited healthcare management resources compared to the large diabetes mellitus (DM) population are an obstacle that needs modern information technology to improve. Digital twin (DT) is a relatively new approach that has emerged as a viable tool in several sectors of healthcare, and there have been some publications on DT in disease management. The systematic summary of the use of DTs and its potential applications in DM is less reported. In this review, we summarized the key techniques of DTs, proposed the potentials of DTs in DM management from different aspects, and discussed the concerns of this novel technique in DM management.",Yanting Chu; Shanhong Li; Jie Tang; Huiqun Wu,2023,2023,Frontiers in medicine,10.3389/fmed.2023.1178912,,https://pubmed.ncbi.nlm.nih.gov/37547605/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,exclude,review,review_not_primary,This generic diabetes digital-twin review summarizes potential uses without a world-model evidence map.,include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for potential medical digital twin diabetes management review, including prediction, simulation, or intervention use.",include,review,include_review,reviewer_consensus,A: Reviews medical digital twins for diabetes management; synthesizes dynamic monitoring prediction and treatment applications. B: Substantially synthesizes medical dynamic twins or closely equivalent learned simulation systems and their evaluation.
ALT-93e4c18ce5af,fresh_alternate_public_search,Towards AI-based precision rehabilitation via contextual model-based reinforcement learning.,"BACKGROUND: Stroke is a condition marked by considerable variability in lesions, recovery trajectories, and responses to therapy. Consequently, precision medicine in rehabilitation post-stroke, which aims to deliver the ""right intervention, at the right time, in the right setting, for the right person,"" is essential for optimizing stroke recovery. Although artificial intelligence (AI) has been effectively utilized in other medical fields, no current AI system is designed to tailor and continuously refine rehabilitation plans post-stroke. METHODS: We propose a novel AI-based decision-support system for precision rehabilitation that uses reinforcement learning (RL) to personalize the treatment plan. Specifically, our system iteratively adjusts the sequential treatment plan-timing, dosage, and intensity-to maximize long-term outcomes based on a patient model that includes covariate data (the context). The system collaborates with clinicians and people with stroke to customize the recommended plan based on clinical judgment, constraints, and preferences. To achieve this goal, we propose a contextual Markov decision process (CMDP) framework and a novel hierarchical Bayesian model-based RL algorithm, named posterior sampling for contextual RL (PSCRL), that discovers and continuously adjusts near-optimal sequential treatments by efficiently balancing exploitation and exploration while respecting constraints and preferences. RESULTS: We implemented and validated our precision rehabilitation system in simulations with 150 diverse, synthetic patients. Simulation results showed the system's ability to continuously learn from both upcoming data from the current patient and a database of past patients via Bayesian hierarchical modeling. Specifically, the algorithm's sequential treatment recommendations became increasingly more effective in improving functional gains for each patient over time and across the synthetic patient population. As a result, the algorithm's treatments were superior to non-adaptive, ""one-size-fits-all"" dosing schedules (uniform, decreasing, and increasing). CONCLUSIONS: Our novel AI-based precision rehabilitation system, based on contextual model-based RL, has the potential to play a key role in novel learning health systems in rehabilitation.",Dongze Ye; Haipeng Luo; Carolee Winstein; Nicolas Schweighofer,2025,2025,Journal of neuroengineering and rehabilitation,10.1186/s12984-025-01771-0,,https://pubmed.ncbi.nlm.nih.gov/41419889/,journal-article,crossref;europe_pmc;pubmed,"""model-based reinforcement learning"" medical;""model-based reinforcement learning"" surgical;europe_pmc_core;pubmed_core",indexed,,include,empirical,include_empirical,Bayesian model-based RL adapts patient dynamics and directly evaluates sequential rehabilitation control.,include,empirical,include_empirical,The ai precision rehabilitation contextual reinforcement learning study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,third_full_text_adjudication,"The stroke patient transition model was developed from DOSE and EXCITE trial data, then used to evaluate action-conditioned recovery rollouts and adaptive treatment schedules in model-based reinforcement learning."
ALT-009a6e0f911b,fresh_alternate_public_search,Towards Causality-Aware Inferring: A Sequential Discriminative Approach for Medical Diagnosis.,"Medical diagnosis assistant (MDA) aims to build an interactive diagnostic agent to sequentially inquire about symptoms for discriminating diseases. However, since the dialogue records for building a patient simulator are collected passively, the collected records might be deteriorated by some task-unrelated biases, such as the preference of the collectors. These biases might hinder the diagnostic agent to capture transportable knowledge from the simulator. This work identifies and resolves two representative non-causal biases, i.e., (i) default-answer bias and (ii) distributional inquiry bias. Specifically, Bias (i) originates from the patient simulator which tries to answer the unrecorded inquiries with some biased default answers. To eliminate this bias and improve upon a well-known causal inference technique, i.e., propensity score matching, we propose a novel propensity latent matching in building a patient simulator to effectively answer unrecorded inquiries; Bias (ii) inherently comes along with the passively collected data that the agent might learn by remembering what to inquire within the training data while not able to generalize to the out-of-distribution cases. To this end, we propose a progressive assurance agent, which includes the dual processes accounting for symptom inquiry and disease diagnosis respectively. The diagnosis process pictures the patient mentally and probabilistically by intervention to eliminate the effect of the inquiry behavior. And the inquiry process is driven by the diagnosis process to inquire about symptoms to enhance the diagnostic confidence which alters as the patient distribution changes. In this cooperative manner, our proposed agent can improve upon the out-of-distribution generalization significantly. Extensive experiments demonstrate that our framework achieves new state-of-the-art performance and possesses the advantage of transportability.",Junfan Lin; Keze Wang; Ziliang Chen; Xiaodan Liang; Liang Lin,2023,2023,IEEE transactions on pattern analysis and machine intelligence,10.1109/tpami.2023.3292363,,https://pubmed.ncbi.nlm.nih.gov/37405895/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,A learned action-conditioned patient simulator supports sequential symptom inquiry and receives direct experimental evaluation.,exclude,not_applicable,no_learned_dynamics,"The causality aware inferring sequential discriminative medical diagnosis study evaluates education, training, or simulator hardware rather than learned patient dynamics.",include,empirical,include_empirical,reviewer_consensus,"A: Learns a causal patient response simulator from clinical dialogues; evaluates sequential symptom inquiry and diagnosis interactions. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-96b19f8d66a6,fresh_alternate_public_search,TWIN: Personalized Clinical Trial Digital Twin Generation,,Trisha Das; Zifeng Wang; Jimeng Sun,2023,2023,Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,10.1145/3580305.3599534,,https://doi.org/10.1145/3580305.3599534,proceedings-article,crossref,"""clinical digital twin"" intervention",registered,,uncertain,empirical,insufficient_abstract,"The medical digital-twin title is relevant, but no abstract permits assessing learned temporal dynamics or evaluation.",uncertain,empirical,insufficient_abstract,"The twin personalized clinical trial digital twin generation title plausibly denotes learned medical dynamics, but the missing abstract does not establish direct future or action evaluation.",include,empirical,include_empirical,third_full_text_adjudication,"TWIN learns personalized longitudinal clinical-trial records, preserves temporal relations across visits and events, and evaluates record fidelity, downstream outcome simulation, and privacy against real trial data."
ALT-2e0b832a46b2,fresh_alternate_public_search,Type 1 diabetes prevention clinical trial simulator: Case reports of model-informed drug development tool.,"Clinical trials seeking to delay or prevent the onset of type 1 diabetes (T1D) face a series of pragmatic challenges. Despite more than 100 years since the discovery of insulin, teplizumab remains the only FDA-approved therapy to delay progression from Stage 2 to Stage 3 T1D. To increase the efficiency of clinical trials seeking this goal, our project sought to inform T1D clinical trial designs by developing a disease progression model-based clinical trial simulation tool. Using individual-level data collected from the TrialNet Pathway to Prevention and The Environmental Determinants of Diabetes in the Young natural history studies, we previously developed a quantitative joint model to predict the time to T1D onset. We then applied trial-specific inclusion/exclusion criteria, sample sizes in treatment and placebo arms, trial duration, assessment interval, and dropout rate. We implemented a function for presumed drug effects. To increase the size of the population pool, we generated virtual populations using multivariate normal distribution and ctree machine learning algorithms. As an output, power was calculated, which summarizes the probability of success, showing a statistically significant difference in the time distribution until the T1D diagnosis between the two arms. Using this tool, power curves can also be generated through iterations. The web-based tool is publicly available: https://app.cop.ufl.edu/t1d/. Herein, we briefly describe the tool and provide instructions for simulating a planned clinical trial with two case studies. This tool will allow for improved clinical trial designs and accelerate efforts seeking to prevent or delay the onset of T1D.",Juan Francisco Morales; Marian Klose; Yannick Hoffert; Jagdeep T Podichetty; Jackson Burton; Stephan Schmidt; Klaus Romero; Inish O'Doherty; Frank Martin; Martha Campbell-Thompson; Michael J Haller; Mark A Atkinson; Sarah Kim,2024,2024,CPT: pharmacometrics & systems pharmacology,10.1002/psp4.13193,,https://pubmed.ncbi.nlm.nih.gov/38961520/,journal-article,europe_pmc;pubmed,europe_pmc_core;pubmed_core,indexed,,include,empirical,include_empirical,A data-derived T1D progression model simulates treatment-control trials and evaluates counterfactual trial power.,exclude,not_applicable,no_learned_dynamics,The type 1 diabetes prevention clinical trial simulator case reports informed study is an ordinary prognostic or static prediction analysis without a learned rollout mechanism.,include,empirical,include_empirical,reviewer_consensus,"A: Fits type 1 diabetes onset dynamics from natural history data; simulates treatment effects trial designs and power. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
ALT-dcb2580cae0b,fresh_alternate_public_search,Using an optimized generative model to infer the progression of complications in type 2 diabetes patients.,"BACKGROUND: People live a long time in pre-diabetes/early diabetes without a formal diagnosis or management. Heterogeneity of progression coupled with deficiencies in electronic health records related to incomplete data, discrete events, and irregular event intervals make identification of pre-diabetes and critical points of diabetes progression challenging. METHODS: We utilized longitudinal electronic health records of 9298 patients with type 2 diabetes or prediabetes from 2005 to 2016 from a large regional healthcare delivery network in China. We optimized a generative Markov-Bayesian-based model to generate 5000 synthetic illness trajectories. The synthetic data were manually reviewed by endocrinologists. RESULTS: We build an optimized generative progression model for type 2 diabetes using anchor information to reduce the number of parameters learning in the third layer of the model from [Formula: see text] to [Formula: see text], where [Formula: see text] is the number of clinical findings, [Formula: see text] is the number of complications, [Formula: see text] is the number of anchors. Based on this model, we infer the relationships between progression stages, the onset of complication categories, and the associated diagnoses during the whole progression of type 2 diabetes using electronic health records. DISCUSSION: Our findings indicate that 55.3% of single complications and 31.8% of complication patterns could be predicted early and managed appropriately to potentially delay (as it is a progressive disease) or prevented (by lifestyle modifications that keep patient from developing/triggering diabetes in the first place). CONCLUSIONS: The full type 2 diabetes patient trajectories generated by the chronic disease progression model can counter a lack of real-world evidence of desired longitudinal timeframe while facilitating population health management.",Xiaoxia Wang; Yifei Lin; Yun Xiong; Suhua Zhang; Yanming He; Yuqing He; Zhikun Zhang; Joseph M Plasek; Li Zhou; David W Bates; Chunlei Tang,2022,2022,BMC medical informatics and decision making,10.1186/s12911-022-01915-5,,https://pubmed.ncbi.nlm.nih.gov/35778708/,journal-article,crossref;europe_pmc;pubmed,"""disease progression model"" generative intervention;europe_pmc_core;pubmed_core",indexed,,include,empirical,include_empirical,The learned generative progression model produces and evaluates full synthetic diabetes trajectories from longitudinal records.,include,empirical,include_empirical,The optimized generative infer progression complications type 2 diabetes patients study learns or calibrates temporal dynamics and directly evaluates temporal rollouts or simulated trajectories.,include,empirical,include_empirical,reviewer_consensus,"A: Learns generative Markov-Bayesian diabetes complication dynamics; evaluates synthetic illness trajectories and stage transitions. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
AUD-eb75e7258782,primary_search_alternate_filter,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,"Digestive tract cancers, including hepatobiliary and gastrointestinal malignancies, remain a major oncological burden globally. Immunotherapy efficacy rates are low, with only 15% to 30% of patients experiencing responses following treatment. Tumor-associated macrophages, which change phenotype between a pro-inflammatory and an immunosuppressive state, play a key role in determining the response to therapy, and current static biomarkers are inadequate for capturing the spatial-temporal changes associated with the immune response. We developed a bioinspired digital twin platform integrating variational representation learning with causal sequence modeling. The platform incorporates heterogeneous biological data (1.2 million single-cell transcriptomes, spatial immunophenotyping, and clinical trajectories) from 2,847 individuals across 5 digestive cancer types. Graph-based attention mechanisms encode intercellular interactions, while transformer-based temporal modules simulate immunological state transitions. A model-predictive optimization layer identifies patient-specific interventions maximizing repolarization potential. The biomimetic model predicted the outcome of therapy response better than conventional biomarker models did (area under the receiver operating characteristic curve: 0.847 compared to 0.692 with a statistically significant difference at P below 0.001). In an exploratory, nonrandomized analysis of discordant cases ( n = 156) where model and physician recommendations differed, model-guided treatment was associated with higher response rates (47.4% versus 28.2%) and longer median progression-free survival (9.8 months versus 6.0 months; P = 0.003); however, selection bias cannot be excluded. This study provides preliminary evidence for the feasibility of a computational framework for immunotherapy optimization; prospective randomized trials are required to establish clinical utility.","Zhou L, Tan Y, Lv W, Lin K, Li F, Ouyang W, Zhang D.",2026,2026-06-16,,10.34133/cbsystems.0559,,https://europepmc.org/article/MED/42644119,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract,include,empirical,include_empirical,"Learned temporal immune transitions support simulated interventions, predictive evaluation, and model-predictive treatment optimization.",include,empirical,include_empirical,The deep generative macrophage immune response hepato intestinal tumor therapy optimization study learns or calibrates temporal dynamics and directly evaluates intervention-conditioned rollouts or planning outcomes.,include,empirical,include_empirical,reviewer_consensus,"A: Learns causal sequence dynamics of tumor macrophage states; validates temporal predictions and intervention optimization. B: Primary methods and results establish data-adapted medical or biomedical dynamics with direct trajectory, simulator, or action-response evaluation."
AUD-6c0866a27898,primary_search_alternate_filter,Digital Twins for Predictive Modelling of Thrombosis and Stroke Risk: Current Approaches and Future Directions,"Thrombosis drives substantial global mortality across atrial fibrillation, venous thromboembolism, and atherosclerosis. However, clinical scores treat risk as a static variable and omit evolving comorbidities, functional biomarkers, anatomy, and treatment exposure, leading to misclassification and preventable events. This statement advances a unified scientific agenda for patient-specific digital twins that dynamically integrate multimodal longitudinal data with mechanistic insight to predict thrombogenesis risks. We position these digital twins as hybrid models anchored in physics and data-driven algorithms that can simulate disease progression and therapy. The goal of this approach is to refine stroke and bleeding estimation beyond current clinical rules. Continuous updating from imaging data, laboratory test results, wearables, and electronic health records supports dynamic risk trajectories and adaptive care pathways, facilitating continuous risk reassessment. This statement analyzes gaps in data quality, calibration, validation, and uncertainty quantification that presently limit the clinical translation of this technology. Research priorities are then proposed for multiscale thrombosis modelling, physics-informed learning, probabilistic forecasting, and regulatory-compliant data stewardship. Finally, we outline translation to in silico trials, regulatory alignment, and hospital workflows that link predictions to decisions. By articulating shared challenges across thrombosis-driven diseases and reframing risk as a time-varying measurable quantity, this statement lays a foundation for developing digital twin approaches that support a shift from population heuristics towards precise, timely thrombosis care. These advances are essential for translating digital twin technology from research to clinical practice, enabling dynamic risk prediction and personalized anticoagulation therapy.",Adelaide de Vecchi; Oscar Camara; R Cavarra; Juan Carlos del Alamo; Wahbi K. El‐Bouri; Albert Ferro; Henry Horng-Shing Lu; Paolo Melidoro; S Ogbomo-Harmitt; Iván Olier; Sandra Ortega‐Martorell; Rushad Patell; Christian Vergara; Vitaly Volpert; Gregory Y. H. Lip; Oleg Aslanidi,2026,2026-02-09,Thrombosis and Haemostasis,10.1055/a-2761-5903,,https://doi.org/10.1055/a-2761-5903,article,['openalex'],"['""world model"" EHR', '""world model"" clinical', '""world model"" echocardiography', '""world model"" patient', '""world model"" physiology', '""world model"" treatment']",open-access,world-model phrase absent from title and abstract,include,review,include_review,"Medical digital twins are primary, with model taxonomy, evidence gaps, and clinical-translation priorities.",include,review,include_review,"This review primarily synthesizes dynamic medical digital twins for digital twins predictive thrombosis stroke risk current approaches future directions, including prediction, simulation, or intervention use.",include,review,include_review,third_full_text_adjudication,"This scientific statement substantially synthesizes hybrid physics-and-data-driven thrombosis twins, longitudinal updating, probabilistic forecasting, disease and therapy simulation, validation gaps, and clinical translation pathways."
AUD-7b680c396592,primary_search_alternate_filter,Individual hearts: computational models for improved management of cardiovascular disease,"Cardiovascular disease remains a leading cause of morbidity and mortality worldwide, with conventional management often applying standardised approaches that struggle to address individual variability in increasingly complex patient populations. Computational models, both knowledge-driven and data-driven, have the potential to reshape cardiovascular medicine by offering innovative tools that integrate patient-specific information with physiological understanding or statistical inference to generate insights beyond conventional diagnostics. This review traces how computational modelling has evolved from theoretical research tools into clinical decision support systems that enable personalised cardiovascular care. We examine this evolution across three key domains: enhancing diagnostic accuracy through improved measurement techniques, deepening mechanistic insights into cardiovascular pathophysiology and enabling precision medicine through patient-specific simulations. The review covers the complementary strengths of data-driven approaches, which identify patterns in large clinical datasets, and knowledge-driven models, which simulate cardiovascular processes based on established biophysical principles. Applications range from artificial intelligence-guided measurements and model-informed diagnostics to digital twins that enable in silico testing of therapeutic interventions in the digital replicas of individual hearts. This review outlines the main types of cardiovascular modelling, highlighting their strengths, limitations and complementary potential through current clinical and research applications. We also discuss future directions, emphasising the need for interdisciplinary collaboration, pragmatic model design and integration of hybrid approaches. While progress is promising, challenges remain in validation, regulatory approval and clinical workflow integration. With continued development and thoughtful implementation, computational models hold the potential to enable more informed decision-making and advance truly personalised cardiovascular care.",Nick van Osta; Tim van Loon; Joost Lumens,2025,2025-09-09,Heart,10.1136/heartjnl-2024-324177,,https://doi.org/10.1136/heartjnl-2024-324177,article,['openalex'],"['""world model"" clinical', '""world model"" echocardiography', '""world model"" medicine', '""world model"" patient', '""world model"" physiology']",open-access,world-model phrase absent from title and abstract,include,review,include_review,"The review synthesizes patient-specific cardiovascular simulations, digital twins, model types, and clinical translation.",exclude,not_applicable,review_not_primary,This review centers on individual hearts computational improved management cardiovascular disease rather than evaluated medical learned world-model dynamics as its primary subject.,include,review,include_review,reviewer_consensus,A: Reviews data-driven and mechanistic individualized heart models; synthesizes patient-specific simulation and decision-support evidence. B: Substantially synthesizes medical dynamic twins or closely equivalent learned simulation systems and their evaluation.
